idestado,idmunicipio,nomcicloproductivo,anio,tmean_ciclo,tmin_ciclo_mean,tmax_ciclo_mean,dias_helada,gdd_ciclo,tmean_inicio,tmean_preseason,tmean_prev90,tmean_prev90_normal,tmean_prev90_anom,tmean_normal,tmean_ciclo_anom,tmean_ciclo_anom_z,gdd_normal,gdd_anom,tmean_inicio_anom,tmean_preseason_anom,n_dias_ventana,n_dias_con_dato,n_dias_prev90,ventana_incompleta,prev90_incompleta
15,109,PV,2021,18.078524590163937,10.78896174863388,25.368087431693983,0.0,1485.8049999999998,18.148852459016393,14.327966101694914,14.288777777777776,15.413916666666665,-1.1251388888888894,18.750799180327867,-0.67227459016393,-1.8961419658477283,1602.5625,-116.75750000000016,-0.8527356557377068,-1.9378142655367245,183,183,90,False,False
15,109,OI,2022,15.665303867403315,6.419723756906078,24.910883977900554,0.0,1029.5700000000002,14.14737704918033,17.716147540983606,17.778777777777773,17.897729166666664,-0.11895138888889178,15.64978773024474,0.015516137158575916,0.03826780184980798,1039.180625,-9.6106249999998,-0.4872624658469924,0.06961065573770497,181,181,90,False,False
15,109,PV,2022,19.01068306010929,11.49338797814208,26.527978142076503,0.0,1648.955,20.24885245901639,15.970169491525423,15.358055555555556,15.413916666666665,-0.05586111111110981,18.750799180327867,0.25988387978142313,0.7329991909715371,1602.5625,46.39249999999993,1.247264344262291,-0.295610875706215,183,183,90,False,False
15,109,OI,2023,15.649309392265192,6.879944751381215,24.418674033149173,0.0,1025.9450000000002,14.902622950819673,17.33459016393443,17.730500000000003,17.897729166666664,-0.16722916666666165,15.64978773024474,-0.00047833797954766055,-0.0011797358344728256,1039.180625,-13.2356249999998,0.26798343579235073,-0.3119467213114717,181,181,90,False,False
15,109,PV,2023,18.416475409836064,11.308360655737706,25.524590163934427,0.0,1542.11,15.682377049180328,17.053559322033898,16.189999999999998,15.413916666666665,0.7760833333333323,18.750799180327867,-0.3343237704918032,-0.9429559597892486,1602.5625,-60.4525000000001,-3.3192110655737714,0.7877789548022598,183,183,90,False,False
15,109,OI,2024,16.690631868131867,7.792637362637364,25.58862637362637,1.0,1222.0100000000002,15.227786885245902,18.720327868852458,18.892999999999997,17.897729166666664,0.9952708333333327,15.64978773024474,1.0408441378871274,2.5670575619514895,1039.180625,182.82937500000025,0.5931473702185794,1.073790983606557,182,182,90,False,False
15,109,PV,2024,20.25617486338798,12.70655737704918,27.805792349726772,0.0,1876.88,21.843688524590164,17.16475,16.496888888888886,15.413916666666665,1.082972222222221,18.750799180327867,1.5053756830601124,4.245893045460694,1602.5625,274.3175000000001,2.842100409836064,0.8989696327683632,183,183,90,False,False
15,110,OI,2016,18.38351648351648,10.003956043956045,26.76307692307692,1.0,1529.725,18.040245901639345,20.629180327868852,20.79511111111111,20.49507638888889,0.3000347222222217,18.219952806152563,0.16356367736391775,0.4155427174522852,1497.231875,32.493124999999964,0.6105527663934431,0.35884221311475173,182,182,90,False,False
15,110,PV,2016,21.48016393442623,13.975573770491804,28.98475409836066,0.0,2100.87,22.30483606557377,18.323083333333333,17.548555555555556,17.986458333333335,-0.4379027777777793,21.20854849726776,0.27161543715847003,0.9789429591965797,2051.34,49.529999999999745,1.1302049180327849,-0.3990130649717507,183,183,90,False,False
15,110,OI,2017,18.40566666666667,9.503833333333334,27.3075,0.0,1513.02,18.07175,20.35434426229509,20.603666666666673,20.49507638888889,0.10859027777778252,18.219952806152563,0.185713860514106,0.47181650296895594,1497.231875,15.788125000000036,0.6420568647540996,0.08400614754098967,181,180,90,False,False
