LON,LAT,EDO,CLAVE,ESTACION,jul-17
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",147.07
-104.74,29.5,CHIH,Peguis,"Pegüis, Chih. SGT*",66
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",125.03
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",215.42
-106.383333,26.466667,CHIH,RVGCH,"El Vergel, Chih.",180.8
-107.491667,29.035556,CHIH,SOTOMAINEZ,"Soto Mainez, Chih. INIFAP*",76.6
-107.973333,26.9425,CHIH,TB2CH,"Tubares 2, Chih.",285.01
-107.6975,28.759722,CHIH,TEJCH,"Tejolocachi, Chih.",167
-107.816667,28.95,CHIH,TEMOSACHICob,"Observatorio de Temósachic, Chih. SMN*",201.4
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",242.27
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",78.04
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",266.11
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",162.07
-106.505,30.615556,CHIH,VILLAAHUMADA,"Villa Ahumada, Chih. SMN*",89.4
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",179.52
-108.166667,29.666667,CHIH,YEPCH,"Yepachic, Chih.",298
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",150.5
-92.034722,16.737778,CHIS,ALTAMIRANO,"Altamirano, Chis. SGT*",133.8
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",194.81
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",225.81
-93.427222,17.253611,CHIS,AZAPACCFE,"Aza Pac, Chis. CFE*",172
-92.905833,16.997222,CHIS,BOCHIL,"Bochil, Chis. SGT*",0
-93.026389,16.9525,CHIS,BOMBANA,"Bombana, Chis. SGT*",0
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",222.9
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",644.72
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",88.81
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",199.6
-93.117222,16.757778,CHIS,CENTRO2APTE,"Centro Segunda Poniente, Chis. SGT*",159.5
-91.703333,17.472222,CHIS,CHACAMAX,"Chacamax, Chis. SGT*",143.4
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",142
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",177.21
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",130.3
-93.466944,16.441389,CHIS,COBREGONCFE,"Cristóbal Obregón, Chis. CFE*",272.5
-92.133333,16.233333,CHIS,COMITANob,"Observatorio de Comitán, Chis. SMN*",97.6
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",98.72
-92.135556,16.224444,CHIS,CREDCOMITAN,"Cred Comitán, Chis. PC*",76.85
-92.246111,15.356667,CHIS,CREDMOTOZINTLA,"Cred Motozintla, Chis. SMN*",19.73
-93.15,16.730556,CHIS,CRISTALTV,"Cristal TV Azteca, Chis. SGT*",224.4
-92.864444,16.038611,CHIS,CUXTEPEQUESCFE,"Cuxtepeques, Chis. CFE*",237.9
-92.938056,15.881944,CHIS,CUXTEPEQUESHM,"Finca Cuxtepeques hidrométrica, Chis. SGT*",52.6
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",631.8
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",307
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",161.8
-92.828611,16.787778,CHIS,ELBURRERO,"El Burrero, Chis. SGT*",100.9
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",466.01
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",255.6
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",179.8
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",856.61
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",258.3
-92.402778,14.997222,CHIS,HUECP,"Huehuetán, Chis.",423.02
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",708.51
-92.454167,16.712778,CHIS,HUIXTAN,"Huixtán, Chis. SGT*",164.4
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",263.2
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",297.4
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",272.8
-93.381389,17.364167,CHIS,JGRIJALVACFE,"Túneles Juan de Grijalva, Chis. CFE*",0
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",315.1
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",319.51
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",113.7
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",132.62
-91.73,16.114444,CHIS,LMONTEBELLO,"Lagunas de Montebello, Chis. SMN*",262.2
-93.28,17.96,CHIS,MACAYOMI,"Macayo Margen Izquierda, Chis. SGT*",125.1
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",102.02
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",80.9
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",608.55
-93.105833,16.741944,CHIS,MODULO5,"Módulo Cinco, Chis. SGT*",167.8
-93.091389,16.7225,CHIS,MUCH,"Museo de Chiapas de Ciencia y Tecnología, Chis. SGT*",137.9
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",202.9
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",127
-93.087778,16.760278,CHIS,PARQUEOTE,"Parque Oriente, Chis. SGT*",139.4
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",96.21
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",285.21
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",449.81
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",126.4
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",129.2
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",273.21
-93.030278,17.413333,CHIS,REFUGIOCP,"El Refugio, Chis. SGT*",309.6
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",473.41
-94.003889,16.471111,CHIS,RSACP,"Rosendo Salazar, Chis.",0.5
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",147.5
-93.128889,16.790278,CHIS,SANJUANSEMIN,"San Juan Seminario, Chis. SGT*",206
-93.231111,16.373611,CHIS,SANTUARIOCFE,"Santuario, Chis. CFE*",352.9
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",272.42
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",97.2
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",129.61
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",140.65
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",201.41
-92.321944,15.558056,CHIS,SILTEPEC,"Siltepec, Chis. SGT*",229.4
-92.308333,17.028611,CHIS,SITALA,"Sitala, Chis. SGT*",123.4
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",265.3
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",152.92
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",316
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",133.8
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",187.5
-92.148889,14.698611,CHIS,SUCHIATE,"Suchiate, Chis. SGT*",170
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",179.7
-93.244722,17.494167,CHIS,SUNUAPA,"Sunuapa, Chis. SGT*",282.1
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",380.1
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",251.5
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",292.7
-93.0575,16.736111,CHIS,TRABAJOSOCIAL,"Trabajo Social, Chis. SGT*",152.2
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",248
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",234.51
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",189.5
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",334.44
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",114.1
-93.121944,16.778056,CHIS,UNICACH,"Universidad de Ciencias y Artes de Chiapas, Chis. SGT*",222.4
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",106.91
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",313
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",72.66
-91.729722,16.909167,CHIS,YAQUINTELA,"Yaquintela, Chis. SGT*",132.8
-92.050556,16.116389,CHIS,ZAPALUTA,"Zapaluta, Chis. SGT*",82.5
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",56
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",9.6
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",36
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",8.5
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",9.5
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",8
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",31
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",5.81
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",123.6
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",53.7
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",57.3
-100.566667,28.683056,COAH,PNEGRASob,"Observatorio de Piedras Negras, Coah. SMN*",10.4
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",17.3
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",37.02
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",110
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",81.12
-101.016667,25.376389,COAH,SALTILLOob,"Observatorio de Saltillo, Coah. SMN*",64.6
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",44
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",33.5
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",65.01
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",21.11
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",55.61
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",25.14
-103.45,25.533333,COAH,TORREONob,"Observatorio de Torreón, Coah. SMN*",18.8
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",1.03
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",426.51
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",134.55
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",308.71
-103.626111,18.826389,COL,CLLCM,"Callejones, Col.",77.43
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",244.63
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",191.67
-103.733333,19.233333,COL,COLIMAob,"Observatorio de Colima, Col. SMN*",151.6
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",158.54
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",190.04
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",167.75
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",100.5
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",110.02
-104.316667,19.046389,COL,MANZANILLOob,"Observatorio de Manzanillo, Col. SMN*",13.4
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",14.15
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",142.81
-104.1,18.936111,COL,RDRCM,"Radar, Col.",37.63
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",225.9
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",51.51
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",353.57
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",209.9
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",110.17
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",197.5
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",171.2
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",54.2
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",175.5
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",145.31
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",132.3
-99.19,19.3375,DF,CONAGUAOFC,"Conagua Oficinas Centrales, Cd. de Méx SGT*",319.62
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",151.5
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",112.8
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",177.83
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",0
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",134.4
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",22.4
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",133.6
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",267.9
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",0
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",187.6
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",137.3
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",55.3
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",148.9
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",100.9
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",190.4
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",73.1
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",163.6
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",88.9
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",15.2
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",191.5
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",138.7
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",143.8
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",124.1
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",148
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",168.3
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",145.7
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",165.6
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",90.2
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",17
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",21.5
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",103.2
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",56.9
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",35.2
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",87.4
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",164.6
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",154
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",125.9
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",61.3
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",137.3
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",177.3
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",277.2
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",99
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",113.2
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",159
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",67.6
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",133.7
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",152.2
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",183.4
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",85.09
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",160.6
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",86.1
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",75.9
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",202.55
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",240.2
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",88.8
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",151
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",115.3
