LON,LAT,EDO,CLAVE,ESTACION,jul-14
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",43.52
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",61.02
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",106.5
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",117.6
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",84.82
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",99
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",135.53
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",81.6
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",172
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",132.7
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",172.3
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",2.01
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",90.1
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",80.79
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",113.41
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",108.94
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",142.93
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",131.61
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",134.7
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",56.02
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",4.42
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",216.55
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",97.2
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",31.53
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",28.4
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",132.8
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",129.6
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",55.5
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",153.5
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",70.9
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",17.6
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",95.5
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",205
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",0
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",134.2
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",57
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",135.9
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",67.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",45.9
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",95.8
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",14
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",90
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",238.7
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",140.1
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",182.2
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",160.02
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",124.4
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",29.5
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",36
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",15.2
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",10.5
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",198.5
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",94.8
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",23.74
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",130
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",147.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",18.2
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",72.8
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",102
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",22.31
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",22
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",21
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",65.5
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",8
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",150.8
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",27
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",60.5
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",24
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",280.7
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",68.07
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",107.8
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",136
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",199.6
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",61
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",27.5
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",105.54
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",93.03
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",92.01
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",106.4
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",108.22
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",114.7
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",219.51
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",152.41
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",123.5
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",149
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",37.8
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",138
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",105.9
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",214.48
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",107.5
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",82.8
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",84.22
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",139.03
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",99.02
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",118.03
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",253.52
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",109.5
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",90.83
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",127
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",203.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",194.92
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",136.6
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",103.52
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",187.13
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",125.4
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",152.61
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",150.31
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",105
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",121.7
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",52.9
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",243.8
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",173
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",82.1
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",59.2
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",134
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",97.4
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",63.5
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",153.22
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",114.05
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",68.03
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",39.4
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",123.8
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",135.51
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",130.41
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",134.7
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",71.9
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",42.6
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",107.1
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",197.4
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",110
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",102.5
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",69.75
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",44.81
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",168.5
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",22.62
-98.131944,20.174722,HGO,LREHD,"Los Reyes, Hgo.",239.19
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",109
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",195.2
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",142.11
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",113.76
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",8
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",74.5
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",9
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",129.6
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",121.21
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",104.7
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",140
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",277.4
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",99.5
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",77
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",103.91
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",177
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",127.22
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",78.6
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",166.3
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",3.3
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",56
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",51.44
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",88.7
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",137.3
-103.267778,22.107222,JAL,COLOTLANob,"Observatorio de Colotlán, Jal. SMN*",67.8
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",162.21
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",356.1
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",113.7
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",201.9
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",167
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",125.6
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",159.4
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",182.1
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",169.01
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",192.5
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",271.8
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",114.22
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",79.8
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",165.6
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",189.2
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",233.71
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",150.21
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",16.4
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",338.3
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",116.6
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",156.8
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",110.8
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",115.8
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",173.1
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",295.4
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",128.31
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",116
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",165.72
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",17.8
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",203.2
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",127.6
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",155.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",162.8
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",66.31
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",107.5
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",114.31
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",181.11
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",133.9
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",145.51
-102.433056,20.7425,JAL,TULJL,"El Tule, Jal.",162.5
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",3.2
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",344
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",146.2
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",152
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",313.9
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",154.4
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",222.5
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",63
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",121.16
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",173.32
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",148.53
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",0.3
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",139.91
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",179.5
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",147.6
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",239
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",171.1
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",179.22
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",127.8
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",170.01
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",174.7
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",57.9
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",118.03
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",177.8
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",89.2
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",349.43
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",213.1
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",146.3
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",202.71
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",12.7
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",34.3
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",75.5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",10.9
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",229
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",192.61
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",127.81
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",146.7
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",207.4
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",139.55
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",179.06
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",277.3
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",162.64
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",88.3
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",287
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",91.2
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",100.8
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",134.5
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",153.76
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",176.2
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",112.5
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",106.1
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",191.84
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",213.31
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",117.91
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",166.4
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",220.3
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",226.12
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",178.1
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",151
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",111
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",85.5
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",95.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",115.9
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",57.1
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",123.3
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",108.6
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",242.5
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",65
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",65.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",161.11
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",112.8
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",159.5
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",81.6
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",106.33
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",109.51
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",103.13
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",197.91
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",167.71
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",21.8
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",136.81
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",148.8
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",59.04
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",61.1
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",253.22
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",141.8
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",47
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",76.8
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",150.02
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",125.31
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",163.91
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",155
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",116.42
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",163
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",161.2
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",93.2
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",75
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",314.5
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",154.2
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",192.4
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",55
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",122
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",172
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",146.12
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",80.96
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",75.12
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",261.1
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",107.1
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",96.2
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",86
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",67.81
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",215.35
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",129.8
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",115.7
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",153.2
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",54.63
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",264.7
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",101.24
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",110.5
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",54.2
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",113
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",131.4
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",265.91
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",56.61
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",125.33
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",104.2
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",115.2
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",80.23
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",123.8
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",59.13
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",65.75
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",157.21
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",126.32
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",270.51
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",218.5
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",40
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",107.7
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",221.8
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",177.5
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",92.3
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",124
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",88.4
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",225.22
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",112.9
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",297.7
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",90.2
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",235.3
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",69.6
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",122.72
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",156.4
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",173.43
