LON,LAT,EDO,CLAVE,ESTACION,jun-18
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",308.86
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",96.02
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",53.58
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",229.85
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",30.73
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",303.26
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",124.2
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",161.04
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",127.49
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",190.73
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",5.84
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",248.12
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",101.86
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",48.77
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",149.9
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",66.8
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",173.4
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",200.93
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",189.47
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",95.52
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",142.74
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",156.46
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",97.54
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",108.46
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",170.68
