LON,LAT,EDO,CLAVE,ESTACION,sep-13
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",234
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",195
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",142.6
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",57.62
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",140.8
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",115.9
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",119.5
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",88.2
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",21.3
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",118.2
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",361.11
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",128.7
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",102.55
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",941.83
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",525.7
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",127.1
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",323.1
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",880.2
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",1170.5
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",353.5
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",253.21
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",443.5
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",698.8
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",480.51
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",245
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",548.01
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",374.3
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",1365.5
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",512
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",273.6
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",1131
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",247.5
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",229.64
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",200.3
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",1331.5
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",278
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",776.1
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",724.8
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",241.61
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",562.7
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",566
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",298.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",272.51
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",989.5
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",238.2
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",519.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",510.88
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",727.5
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",507.2
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",1
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",306.3
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",465.03
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",363.6
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",645
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",0
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",1307
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",697.51
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",199.2
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",536.8
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",238.2
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",317
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",243.8
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",761.6
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",191.96
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",198.04
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",182.01
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",115.84
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",231.41
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",148.3
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",229.02
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",169.05
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",191.56
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",187.11
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",193
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",167
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",152.2
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",183.8
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",256.73
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",218.13
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",108.53
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",225.06
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",148.53
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",229.82
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",243.17
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",182.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",152.27
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",163.05
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",138.53
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",182.33
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",147.92
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",178.02
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",192.72
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",209
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",159
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",109.81
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",180.3
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",243
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",207.53
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",138.42
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",74.85
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",154.35
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",125.3
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",474.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",188.1
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",149.23
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",249.55
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",240.12
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",151.9
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",243.61
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",164.54
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",173.03
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",156.54
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",254.02
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",109.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",523.5
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",378.8
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",107.5
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",612.4
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",128.25
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",115.4
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",232.11
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",123.8
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",621.91
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",69.83
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",196.05
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",148
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",170
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",137
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",159.43
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",1180.71
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",111.91
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",582.05
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",87
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",107.84
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",114.02
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",210.41
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",193.52
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",68.9
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",188.1
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",278.6
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",211.7
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",49.53
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",345.5
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",555.92
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",159.2
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",189.82
-103.267778,22.107222,JAL,COLOTLANob,"Observatorio de Colotlán, Jal. SMN*",163.2
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",759.1
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",313
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",144.02
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",545.62
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",239.91
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",235.5
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",179
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",264.11
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",213.7
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",180.8
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",139
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",113.2
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",262.1
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",219.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",155
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",135.91
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",139.2
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",239.6
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",287
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",678.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",108.51
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",120.2
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",344.2
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",183.2
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",203.31
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",184.6
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",244.2
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",3.9
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",207.41
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",126.2
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",431
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",217.4
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",54.71
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",277.7
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",204.22
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",196.8
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",283
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",434.03
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",7.8
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",186.8
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",356.8
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",258.9
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",59
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",184.5
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",156.91
-99.52,19.566389,MEX,CCAMX,"Cerro Catedral, Méx. SMN*",50.03
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",107.7
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",198.44
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",256
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",150.8
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",299.7
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",283.1
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",228.55
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",172
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",335.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",392.3
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",72.5
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",225.04
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",197.9
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",203.4
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",127
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",239.77
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",209.1
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",335
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",179.5
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",146.7
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",141
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",110.2
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",244.01
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",315
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",353.3
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",302.7
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",156.06
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",363.54
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",359.5
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",198.03
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",72.2
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",294
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",126.4
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",90.4
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",171
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",151.2
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",207.9
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",284.4
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",145.02
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",192
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",348.03
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",107.1
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",329.8
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",101.8
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",213
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",218.8
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",322.7
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",121.6
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",256.32
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",336.5
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",302.5
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",236.8
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",169.18
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",111.01
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",270
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",305.6
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",225.93
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",358.12
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",236.8
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",238.5
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",135.15
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",175
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",228.72
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",135.6
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",209.02
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",310
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",226.22
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",340.3
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",327.3
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",166.81
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",222.51
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",223.02
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",301.31
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",167.51
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",377
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",83.82
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",114.41
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",322.5
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",141.8
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",116.7
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",159.2
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",164
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",211
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",225.9
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",263
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",192.61
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",964.91
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",158.11
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",261.3
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",206.5
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",276
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",396
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",153.7
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",340.15
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",267.24
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",325.05
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",216
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",295.6
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",142.43
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",375.22
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",261.33
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",172.3
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",389.7
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",321.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",278.92
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",471.04
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",250.16
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",368.4
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",23.11
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",157.8
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",274.9
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",208.6
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",252.4
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",259.05
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",287.83
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",335.5
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",237.11
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",374.23
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",370
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",346.1
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",360.04
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",254.1
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",253.8
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",344.91
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",326.5
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",161.59
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",194
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",324.2
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",306.04
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",307.62
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",365.5
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",208.3
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",476.9
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",263.4
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",389
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",270.33
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",164.12
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",210.54
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",241.5
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",389.81
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",274.01
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",332.48
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",119.4
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",120.7
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",118.7
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",527.5
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",309.59
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",63.4
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",60.51
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",371.36
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",419.62
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",238.7
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",542.83
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",210.7
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",437.54
-100.343333,25.634167,NL,AS-06,"Arroyo Seco, N.L. SAHM*",419.75
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",291.01
