Lon,Lat,Clave,Edo,Est,Tmin
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,13.10714286
-102.37,21.78,NGRAG,AGS,El Ni·gara Ags.,14.8
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,14.43333333
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,15.44
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,14.33333333
-102.68,22,CDRAG,AGS,La Codorniz Ags.,15.46666667
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,14.68333333
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,14.7
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,13.55
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,13.83333333
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,14.18333333
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,7.1
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,12.42857143
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,13.07142857
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,9.607142857
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,5.928571429
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,14.38095238
-102.2,22.01,CHOAG,AGS,CaÒada Honda Ags.,12.5
-102,22.02,NVLAG,AGS,El Novillo Ags.,10.78571429
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,11.125
-102.59,22.18,ALMAG,AGS,Alamitos Ags.,8.357142857
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,15.48571429
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,14.39047619
-102.61,22.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,9.804761905
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,17.43
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,16.87916667
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,16.62962963
-116.83,32.47,EFLBN,BC,El Florido B.C.,16.19230769
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,15.25925926
