Lon,Lat,Clave,Edo,Est,Tmin
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,5.112903226
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,4.838709677
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,5.470967742
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,6.946666667
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,7.048387097
-102,21.9,CNSAG,AGS,Los Conos Ags.,3.64516129
-102.68,22,CDRAG,AGS,La Codorniz Ags.,7.448275862
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,5.096774194
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,5.532258065
-102.29,22.16,PBLAG,AGS,PabellÛn Ags.,5.066666667
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,6.733333333
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,5.216666667
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,0.816666667
-102.61,21.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,3.012903226
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,4.516129032
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,4.419354839
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,-0.2
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,2.6
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,4.833333333
-102.36,21.97,UAALAPOSTA,AGS,Universidad AutÛnoma de Aguascalientes Ags. SGT*,5.166
-102,22.02,NVLAG,AGS,El Novillo Ags.,1.583333333
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,1.064516129
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,7.710714286
-114.85,31.03,SFLBN,BC,San Felipe B.C.,10.51851852
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,6.903846154
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,0.051612903
-115.15,32.41,ENLBN,BC,Ejido Nuevo LeÛn B.C.,6.206896552
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,7.620689655
-116.83,32.47,EFLBN,BC,El Florido B.C.,8.230769231
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,8.258064516
-116.3,32.52,HNGBN,BC,El Hongo B.C.,1
