Lon,Lat,Clave,Edo,Est,Tmin
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,15.3
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,17.3
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,17.3
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,16.5
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,16.6
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,13.4
-102.68,22,CDRAG,AGS,La Codorniz Ags.,16.2
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,15.6
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,15.0
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,14.8
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,13.6
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,14.3
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,9.3
-102.36,21.97,UAALAPOSTA,AGS,Universidad AutÛnoma de Aguascalientes Ags. SGT*,15.1
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,14.2
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,13.6
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,10.6
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,7.6
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,14.5
-102.2,22.01,CHOAG,AGS,CaÒada Honda Ags.,12.1
-102,22.02,NVLAG,AGS,El Novillo Ags.,10.9
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,12.2
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,14.5
-114.85,31.03,SFLBN,BC,San Felipe B.C.,26.3
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,15.8
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,8.1
-115.15,32.41,ENLBN,BC,Ejido Nuevo LeÛn B.C.,19.1
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,16.1
-116.83,32.47,EFLBN,BC,El Florido B.C.,16.1
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,14.0
-116.3,32.52,HNGBN,BC,El Hongo B.C.,9.8
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,20.3
-115.27,32.39,MXCBN,BC,Mexicali B.C.,23.6
-115.93,30.52,ENBBN,BC,San QuintÌn B.C.,15.8
-114.73,32.7,ALGODONESob,BC,Observatorio de Algodones B.C. SMN*,21.3
-113.56,28.9,BAABN,BC,BahÌa de los ¡ngeles B.C. SMN*,24.2
-115.94,30.53,SQNBN,BC,San QuintÌn B.C. SMN*,15.0
-114.83,30.99,SANFELIPEMAR,BC,San Felipe B.C. SEMAR*,22.3
-114.83,31.03,SFELIPEob,BC,Observatorio de San Felipe B.C. SMN*,22.5
-116.64,31.7,PTBBN,BC,Punta Banda B.C.,13.9
-116.6,31.89,PLOPEZZAMORA,BC,Presa Emilio LÛpez Zamora B.C. SMN*,16.5
-115.92,32.04,CONST1857,BC,ConstituciÛn de 1857 B.C. SMN*,5.1
-114.97,32.06,ENCINAS,BC,Encinas Johnson Son. REMAS*,17.1
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. RodrÌguez. 2 B.C. SMN*,16.6
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,13.9
-115.5,32.64,MEXICALIOB,BC,Mexicali Observatorio B.C. SMN*,22.2
-116.21,32.27,RUMOROSA,BC,La Rumorosa B.C. SMN*,8.3
-117.25,32.42,ISLACORONADOMAR,BC,Isla Coronado B.C. SEMAR*,16.3
-115.29,32.67,MEXBN,BC,Mexicali B.C. SMN*,23.7
-111.35,26.01,BLORETO,BCS,BahÌa de Loreto B.C.S. SMN*,24.8
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,22.2
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,22.1
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,19.7
-109.71,23.07,SJCBS,BCS,San JosÈ del Cabo B.C.S.,19.9
-110.21,23.48,TSNBS,BCS,Todos Santos B.C.S.,18.7
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,20.5
-109.59,23.59,RBRBS,BCS,La Ribera B.C.S.,21.7
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,23.2
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,18.8
-110.06,23.8,SANBS,BCS,San Antonio B.C.S.,23.2
-109.93,23.97,PLNBS,BCS,Los Planes B.C.S.,22.2
-110,24.08,SARBS,BCS,El Sargento B.C.S.,21.4
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,21.4
-111.66,25.01,CCNBS,BCS,Ciudad ConstituciÛn B.C.S.,14.8
-111.35,26.01,LRTBS,BCS,Loreto B.C.S.,25.3
-112.27,27.34,SRLBS,BCS,Santa RosalÌa B.C.S.,22.2
-113.46,27.64,DORBS,BCS,DÌaz Ordaz B.C.S.,12.2
-114.05,27.96,GNGBS,BCS,Guerrero Negro B.C.S.,15.4
-111.98,26.9,MLGBS,BCS,MulegÈ B.C.S.,23.2
-110,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,16.4
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,21.6
-111.83,24.48,PCORTESMAR,BCS,Puerto CortÈs B.C.S. SEMAR*,18.7
-111.65,25.01,CDCONSTITUCIONo,BCS,Observatorio de Ciudad ConstituciÛn B.C.S. SGT*,16.8
-112.48,26.26,SANJUANICO,BCS,San Juanico B.C.S. SMN*,18.0
-113.46,27.64,DIAZORDAZBN,BCS,Gustavo DÌaz Ordaz B.C.S.*,15.3
-112.1,27.09,STAROSALIAMAR,BCS,Santa RosalÌa B.C. SEMAR*,23.8
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,23.8
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,23.2
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,23.0
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,24.8
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,25.9
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,22.9
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,24.3
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,23.9
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,24.0
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,23.0
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,22.3
-90.5,19.83,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,23.9
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,23.6
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,23.6
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,23.9
-90.11,20.18,HECCA,CAMP,Hecelchak·n Camp.,20.0
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,27.1
-90.76,18.61,ESCARCEGA,CAMP,Esc·rcega Camp. SMN*,23.7
-90.37,19.94,PETENES,CAMP,Los Petenes Camp. SMN*,24.2
-91.82,18.65,CDCCA,CAMP,Ciudad del Carmen Camp. SMN*,25.8
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,18.2
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,23.7
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,22.9
-107.88,26.87,INGCH,CHIH,San Ignacio Chih.,23.0
-105.68,26.92,PRRCH,CHIH,Parral Chih.,18.9
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,25.2
-104.91,27.13,JMNCH,CHIH,JimÈnez Chih.,18.9
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,23.9
-107.91,27.22,URECH,CHIH,Urique Chih.,23.1
-108.54,27.42,CNDCH,CHIH,ChÌnipas Chih.,23.5
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,19.3
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,20.4
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,20.9
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,9.5
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,20.7
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,13.2
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,19.9
-107.85,28.95,TMCCH,CHIH,TemÛsachic Chih.,12.6
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. LeÛn Chih.,26.1
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,13.0
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,17.4
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,22.1
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,16.0
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,16.0
-106.4,31.74,CJZCH,CHIH,Ciudad Ju·rez Chih.,24.5
-108.52,28.15,C08182,CHIH,Moris,18.2
-105.38,27.41,CL2CH,CHIH,Colina hidromÈtrica Chih.,16.7
-106.22,27.45,BOCADELRIO,CHIH,Boca del RÌo Chih. SGT*,18.9
-107.7,28.76,C08243,CHIH,Tejolocachi,10.3
-105.96,28.77,C08270,CHIH,La Mesa,19.2
-108.09,29.25,C08219,CHIH,PeÒitas,8.2
-107.26,28.77,BACCH,CHIH,BachÌniva Chih.,13.5
-106.77,26.23,CHNCH,CHIH,Chinat˙ Chih. SMN*,10.8
-107.07,26.82,GCCCH,CHIH,Guachochi Chih. SMN*,9.1
-107.97,26.94,TB2CH,CHIH,Tubares II Chih.,25.1
-106.35,26.95,CONCHOSob,CHIH,Observatorio de Conchos Chih. SMN*,17.9
-104.91,27.11,JIMENEZCHIH,CHIH,JimÈnez Chih. SMN*,18.4
-104.91,27.14,JIMENEZ2CHIH,CHIH,JimÈnez Chih. SGT*,19.7
-108.54,27.39,CHICH,CHIH,ChÌnipas Chih. SMN*,23.7
-105.38,27.58,COLINA,CHIH,Colina San Francisco Conchos Chih. SGT*,17.9
-107.63,27.75,CRLCH,CHIH,Creel Chih.,11.2
-107.99,27.86,MAGCH,CHIH,Maguarichi Chih. SMN*,17.6
-105.77,27.99,VILLALBA,CHIH,Villalba Chih. SGT*,20.9
-105.5,28.17,DELICIAS,CHIH,Ciudad Delicias Chih. SMN*,22.3
-108.21,28.2,BASCH,CHIH,Basaseachi Chih. SMN*,9.4
-106.84,28.4,CDCUAUHTEMOC,CHIH,Ciudad CuauhtÈmoc Chih. SMN*,16.6
-107.48,28.48,PABRGONZALEZ,CHIH,Presa Abraham Gonz·lez Chih. SGT*,13.2
-106.03,28.67,CHIHUAHUAob,CHIH,Observatorio de Chihuahua Chih. SMN*,19.9
-106.49,28.8,MAJALCA,CHIH,Cumbres de Majalca Chih. SMN*,8.9
-107.82,28.95,TEMOSACHICob,CHIH,Observatorio de TemÛsachic Chih. SMN*,11.6
-105.28,28.99,HGRANERO,CHIH,El Granero hidromÈtrica Chih. SGT*,24.7
-108.43,30.84,JANOS,CHIH,Janos Chih. SMN*,16.4
-106.39,26.47,ELVERGELSMN,CHIH,El Vergel Chih. SMN*,6.5
-104.43,29.58,OJINAGA,CHIH,Ojinaga Chih. SGT*,21.6
-92.4,15,HUECP,CHIS,Huehuet·n Chis.,23.4
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,24.9
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,24.4
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,24.3
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,20.6
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,23.4
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,22.8
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,22.9
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,24.3
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,19.3
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,19.8
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,20.3
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,19.5
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,19.6
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,23.2
-92.67,15.92,REFCP,CHIS,Reforma Chis.,19.3
-93.08,16.16,REVCP,CHIS,RevoluciÛn Mexicana Chis.,20.9
-92.1,16.2,COOCP,CHIS,Observatorio de Comit·n Chis.,16.0
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,21.5
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,20.5
-92.78,16.4,ANGCP,CHIS,Doctor Belisario DomÌnguez Chis.,21.1
-92.8,16.55,ACACP,CHIS,Acala Chis.,22.3
-90.7,16.58,LACCP,CHIS,Lacant˙n Chis.,22.6
-93.15,16.64,BOQCP,CHIS,BoquerÛn Chis.,21.2
-92.63,16.73,SCOCP,CHIS,Observatorio de San CristÛbal Chis.,12.4
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla GutiÈrrez Chis.,21.8
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,21.9
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla GutiÈrrez Chis. SMN*,22.0
-92.82,16.94,SNACP,CHIS,Santa MarÌa Chis.,23.4
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,22.2
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,21.1
-93.33,17.12,YAMCP,CHIS,YamonhÛ Chis.,21.3
-93.6,17.18,MALCP,CHIS,NezahualcÛyotl Chis.,24.4
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,22.7
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,20.2
-93.46,17.45,PENCP,CHIS,¡ngel Albino Corzo Chis.,24.8
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,23.0
-92.97,15.73,CUXTEPEQUES,CHIS,Finca Cuxtepeques Chis. SGT*,18.1
-93.63,16.49,NVAPALESTINA,CHIS,Nueva Palestina Chis. SGT*,22.7
-92.18,14.63,ILRAYON,CHIS,Ignacio LÛpez RayÛn Chis. SGT*,23.4
-92.3,15.12,ARGOVIA,CHIS,Finca Argovia Chis. SGT*,19.8
-92.47,15.15,HUIXTLA,CHIS,Huixtla Chis. SGT*,23.1
-93.25,16.25,VILLAFLORES,CHIS,Villaflores Chis. SGT*,21.2
-91.71,16.38,CHAYABE,CHIS,Finca ChayabÈ Chis. SGT*,16.7
-93.56,16.69,LASFLORESII,CHIS,Las Flores Dos Chis. SGT*,21.5
-92.62,16.74,SCRCP,CHIS,Puente Morelos Chis.,12.0
-92.91,17,BOCHIL,CHIS,Bochil Chis. SGT*,15.6
-92.27,15.33,MOTOZINTLA,CHIS,Motozintla Chis. SGT*,15.2
-92.32,15.56,SILTEPEC,CHIS,Siltepec Chis. SGT*,20.1
-93.07,16.72,TXZCP,CHIS,Tuxtla GutiÈrrez Zoomat Chis.,20.5
-92.37,16.89,CANCUC,CHIS,Cancuc Chis. SGT*,17.6
-92.33,15.17,FHACP,CHIS,Finca Hamburgo Chis.,18.2
-92.3,14.89,TAPACHULAob,CHIS,Observatorio de Tapachula Chis. SMN*,25.8
-92.15,14.7,SUCHIATE,CHIS,Suchiate Chis. SGT*,23.9
-92.4,14.7,PTOCHIAPASMAR,CHIS,Puerto Chiapas Chis. SEMAR*,24.5
-92.15,14.96,TALISMAN,CHIS,Talism·n Chis. SGT*,21.6
-92.76,15.07,LAENCRUCIJADA,CHIS,La Encrucijada Chis. SGT*,24.1
-92.76,15.07,ENCRUCIJADA,CHIS,La Encrucijada Chis. SMN*,24.3
-92.67,15.33,ESCUINTLA,CHIS,Escuintla Chis. SMN*,23.2
-92.81,15.66,ELTRIUNFO,CHIS,El Triunfo Chis. SMN*,13.5
-93.86,16.06,PAREDONMAR,CHIS,ParedÛn Chis. SEMAR*,24.8
-91.73,16.11,LMONTEBELLO,CHIS,Lagunas de Montebello Chis. SMN*,16.6
-92.13,16.23,COMITANob,CHIS,Observatorio de Comit·n Chis. SMN*,20.2
-93.91,16.24,CREDARRIAGA,CHIS,Cred Arriaga Chis. SMN*,24.9
-92.48,16.55,TEOPISCA,CHIS,Teopisca Chis. SGT*,13.6
-93.56,16.69,LASFLORESCFE,CHIS,Las Flores Chis. CFE*,21.5
-92.45,16.71,HUIXTAN,CHIS,Huixt·n Chis. SGT*,12.3
-92.63,16.73,SNCRISTOBALob,CHIS,Observatorio de San CristÛbal Chis. SMN*,12.7
-92.34,16.85,OXCHUC,CHIS,Oxchuc Chis. SGT*,12.3
-92.72,16.89,LARRAINZAR,CHIS,Larrainzar Chis. SGT*,12.9
-93.55,17.35,SITALA,CHIS,Sitala Chis. SGT*,17.9
-92.83,17.37,ESCALONCP,CHIS,El EscalÛn Chis. SGT*,20.5
-91.92,17.44,FIMADERO,CHIS,Francisco I. Madero Chis. SGT*,22.1
-91.7,17.47,CHACAMAX,CHIS,Chacamax Chis. SGT*,24.1
-91.99,17.53,PLQCP,CHIS,Palenque Chis. SMN*,23.4
