Lon,Lat,Clave,Edo,Est,Tmin
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,0.7
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,3.2
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,4.7
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,6.4
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,1.2
-102.68,22,CDRAG,AGS,La Codorniz Ags.,6.2
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,3.7
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,5.3
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,3.2
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,6.6
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,4.6
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,-1.7
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,2.0
-102.37,21.78,NGRAG,AGS,El Ni·gara Ags.,2.2
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,2.8
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,-2.7
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,2.3
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,3.4
-102.2,22.01,CHOAG,AGS,CaÒada Honda Ags.,-0.3
-102,22.02,NVLAG,AGS,El Novillo Ags.,0.3
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,-1.9
-102.59,22.18,ALMAG,AGS,Alamitos Ags.,0.9
-102.61,22.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,3.4
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,3.6
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,5.4
-102.5,21.88,AGUASCALIENTESo,AGS,Observatorio de Aguascalientes Ags. SMN*,4.6
-102.46,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,5.6
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,6.5
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,7.4
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,0.3
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,7.9
-116.83,32.47,EFLBN,BC,El Florido B.C.,7.9
-114.73,32.7,PDMBN,BC,Presa derivadora Morelos B.C.,11.8
-115.27,32.39,MXCBN,BC,Mexicali B.C.,8.3
-114.73,32.7,ALGODONESob,BC,Observatorio de Algodones B.C. SMN*,7.1
-113.56,28.9,BAABN,BC,BahÌa de los ¡ngeles B.C. SMN*,13.0
-115.94,30.53,SQNBN,BC,San QuintÌn B.C. SMN*,8.1
-114.83,30.99,SANFELIPEMAR,BC,San Felipe B.C. SEMAR*,7.4
-114.83,31.03,SFELIPEob,BC,Observatorio de San Felipe B.C. SMN*,8.0
-116.64,31.7,PTBBN,BC,Punta Banda B.C.,5.4
-116.6,31.89,PLOPEZZAMORA,BC,Presa Emilio LÛpez Zamora B.C. SMN*,8.4
-117.07,32.38,PLAYAROSARITO,BC,Playa Rosarito B.C. SMN*,9.3
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. RodrÌguez. 2 B.C. SMN*,9.2
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,6.0
-116.21,32.27,RUMOROSA,BC,La Rumorosa B.C. SMN*,0.7
-115.15,32.41,ENLBN,BC,Observatorio de Ejido Nuevo LeÛn B.C.,6.8
-115.46,32.67,MEXBN,BC,Mexicali B.C. SMN*,9.0
-115.5,31.1,ISANPEDR1,BC,San Pedro M·rtir B.C. UNAM*,-3.8
-116.6,31.89,PLZBN,BC,Presa LÛpez Zamora B.C. SMN*,8.7
-116.97,32.54,MMTJ,BC,Aeropuerto Internacional de Tijuana B.C.*,7.8
-115.25,32.63,MMML,BC,Aeropuerto Internacional de Mexicali B.C.*,7.0
-115.19,32.41,ENVOLEONob,BC,Observatorio de Ejido Nuevo LeÛn B.C. SMN*,6.5
-115.38,32.63,MEXICALIOB,BC,Mexicali Observatorio B.C. SMN*,9.5
-111.35,26.01,BLORETO,BCS,BahÌa de Loreto B.C.S. SMN*,11.4
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,16.7
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,16.8
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,10.2
-109.71,23.12,SJCBS,BCS,San JosÈ del Cabo B.C.S.,11.5
-110.21,23.48,TSNBS,BCS,Todos Santos B.C.S.,10.1
-109.71,23.49,SNTBS,BCS,Santiago B.C.S.,5.4
-109.59,23.59,RBRBS,BCS,La Ribera B.C.S.,9.8
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,13.0
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,7.3
-110.06,23.8,SANBS,BCS,San Antonio B.C.S.,9.7
-109.93,23.97,PLNBS,BCS,Los Planes B.C.S.,9.8
-110,24.08,SARBS,BCS,El Sargento B.C.S.,11.3
-113.46,27.64,DORBS,BCS,DÌaz Ordaz B.C.S.,3.7
-114.05,27.96,GNGBS,BCS,Guerrero Negro B.C.S.,7.5
-111.98,26.9,MLGBS,BCS,MulegÈ B.C.S.,7.3
-110,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,8.6
-111.83,24.48,PCORTESMAR,BCS,Puerto CortÈs B.C.S. SEMAR*,14.7
-110.37,24.15,LPZBS,BCS,Observatorio de La Paz B.C.S.,13.2
-111.66,25.01,CCNBS,BCS,Observatorio de Ciudad ConstituciÛn B.C.S.,7.7
-111.35,26.01,LRTBS,BCS,Observatorio de Loreto B.C.S.,11.6
-112.1,27.09,STAROSALIAMAR,BCS,Santa RosalÌa B.C.S. SEMAR*,13.1
-112.27,27.34,SRLBS,BCS,Observatorio de Santa RosalÌa B.C.S.,9.6
-113.46,27.64,DIAZORDAZBN,BCS,Gustavo DÌçaz Ordaz B.C.S. SMN*,7.7
-109.72,23.14,MMSD,BCS,Aeropuerto Internacional de Los Cabos B.C.S.*,13.1
-110.37,24.08,MMLP,BCS,Aeropuerto Internacional de La Paz B.C.S.*,10.7
-111.35,25.99,MMLT,BCS,Aeropuerto Internacional de Loreto B.C.S.*,15.4
-110.37,24.1,LAPAZMAR,BCS,La Paz B.C.S. SEMAR*,20.9
-111.35,26.01,LORETOob,BCS,Observatorio de Loreto B.C.S. SMN*,11.6
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,13.2
-109.94,22.95,MMSL,BCS,AerÛdromo Internacional de Cabo San Lucas B.C.S.*,14.5
-111.66,25.01,CONBS,BCS,Ciudad ConstituciÛn B.C.S. SMN*,16.1
-109.42,23.45,CPULMO,BCS,Cabo Pulmo B.C.S. SMN*,16.8
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,18.9
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,19.3
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,19.1
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,20.5
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,21.8
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,18.5
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,18.7
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,18.8
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,18.4
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,17.1
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,19.9
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,19.3
-90.11,20.18,HECCA,CAMP,Hecelchak·n Camp.,20.6
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,23.0
-91.77,18.66,CDCCA,CAMP,Ciudad del Carmen Camp. SMN*,22.1
-91.8,18.65,MMCE,CAMP,Aeropuerto Internacional de Ciudad del Carmen Camp.*,22.7
-90.5,19.81,MMCP,CAMP,Aeropuerto Internacional de Campeche Camp.*,19.4
-89.89,18.36,CALAKMUL,CAMP,Calakmul Camp. SMN*,17.4
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,19.1
-90.31,19.01,YOHALTUM,CAMP,Yohalt˙n Camp. SMN*,17.1
-89.85,19.75,HPOCA,CAMP,HopelchÈn Camp.,19.3
-89.74,20,BOLCA,CAMP,BolonchÈn Camp.,19.3
-92.1,18.25,PALIZADACA,CAMP,Palizada Camp. SMN*,21.4
-99.2,19.3,DATDF,CDMX,DesviaciÛn Alta Cd. de MÈx.,8.6
-99.17,19.45,CBIDF,CDMX,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,9.1
-99.07,19.47,SJADF,CDMX,San Juan de AragÛn Cd. de MÈx.,6.3
-99.14,19.52,CEADF,CDMX,Campamento Amealco Cd. de MÈx.,6.6
-99.2,19.27,ECOGUARDAS,CDMX,Ecoguardas Ajusco Cd. de MÈx. SMN*,4.8
-99.1,19.39,TEZDF,CDMX,Tezontle Cd. de MÈx. SMN*,9.3
-99.2,19.41,CTMDF,CDMX,Observatorio de Tacubaya Cd. de MÈx.,9.0
-99.09,19.48,GCNDF,CDMX,km 6+250 Cd. de MÈx.,4.2
-99.07,19.44,MMMX,CDMX,Aeropuerto Internacional de la Ciudad de MÈxico Cd. de MÈx.*,7.8
-99.15,19.2,TOPSE,CDMX,Topilejo Cd. de MÈx. SGIRPC*,3.2
-99.01,19.25,TAHSE,CDMX,Tl·huac Cd. de MÈx. SGIRPC*,6.7
-99.1,19.3,UAXSE,CDMX,UAM Xochimilco Cd. de MÈx. SGIRPC*,6.9
-99.29,19.37,CUASE,CDMX,Cuajimalpa Cd. de MÈx. SGIRPC*,8.9
-99.16,19.37,BJUSE,CDMX,Benito Ju·rez Cd. de MÈx. SGIRPC*,9.8
-99.15,19.41,HGMSE,CDMX,Hospital General de MÈxico Cd. de MÈx. SGIRPC*,10.3
-99.12,19.42,MERSE,CDMX,Merced Cd. de MÈx. SGIRPC*,10.5
-99.22,19.44,IBMSE,CDMX,Legaria Cd. de MÈx. SGIRPC*,8.6
-99.15,19.48,LAASE,CDMX,Lab. de An·lisis Ambiental Cd. de MÈx. SGIRPC*,10.2
-99.08,19.4,AGOSE,CDMX,AgrÌcola Oriental Cd. de MÈx. SGIRPC*,9.8
-99.09,19.48,GAMSE,CDMX,Gustavo A. Madero Cd. de MÈx. SGIRPC*,10.1
-99.07,19.36,UIZSE,CDMX,UAM Iztapalapa Cd. de MÈx. SGIRPC*,10.3
-99.14,19.55,CUAUTEPEC,CDMX,Cuautepec Cd. de MÈx. UNAM*,8.9
-99.15,19.43,SGISE,CDMX,SGIRPC Col. Ju·rez Cd. de MÈx. SGIRPC*,9.8
-99.21,19.27,AJMSE,CDMX,Ajusco Medio Cd. de MÈx. SGIRPC*,5.5
-99.2,19.33,PEDSE,CDMX,Pedregal Cd. de MÈx. SGIRPC*,8.8
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,-0.2
-107.32,26.68,GRCCH,CHIH,Guerachi Chih.,9.3
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,11.0
-107.88,26.87,INGCH,CHIH,San Ignacio Chih.,11.0
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,6.4
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,10.3
-104.91,27.13,JMNCH,CHIH,JimÈnez Chih.,1.9
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,12.4
-107.91,27.22,URECH,CHIH,Urique Chih.,9.5
-108.54,27.42,CNDCH,CHIH,ChÌnipas Chih.,4.3
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,0.5
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,2.7
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,5.2
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,-2.9
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,2.5
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,-4.0
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,0.9
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,1.6
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,-1.7
-106.4,31.74,CJZCH,CHIH,Ciudad Ju·rez Chih.,0.7
-105.38,27.41,CL2CH,CHIH,Colina hidromÈtrica Chih.,-1.1
-107.26,28.77,BACCH,CHIH,BachÌniva Chih.,-1.5
-106.77,26.23,CHNCH,CHIH,Chinat˙ Chih. SMN*,-3.0
-107.07,26.81,GCCCH,CHIH,Guachochi Chih. SMN*,-2.9
-104.91,27.11,JIMENEZCHIH,CHIH,JimÈnez Chih. SMN*,0.8
-108.54,27.39,CHICH,CHIH,ChÌnipas Chih. SMN*,4.4
-107.63,27.75,CRLCH,CHIH,Creel Chih.,-3.1
-107.99,27.86,MAGCH,CHIH,Maguarichi Chih. SMN*,5.9
-105.5,28.17,DELICIAS,CHIH,Ciudad Delicias Chih. SMN*,5.4
-106.84,28.4,CDCUAUHTEMOC,CHIH,Ciudad CuauhtÈmoc Chih. SMN*,3.7
-106.49,28.8,MAJALCA,CHIH,Cumbres de Majalca Chih. SMN*,-4.9
-105.28,28.99,HGRANERO,CHIH,El Granero hidromÈtrica Chih. SGT*,13.6
-108.43,30.84,JANOS,CHIH,Janos Chih. SMN*,-1.6
-106.39,26.47,ELVERGELSMN,CHIH,El Vergel Chih. SMN*,-2.7
-105.68,26.92,PRRCH,CHIH,Observatorio de Parral Chih.,3.2
-105.38,27.58,COLINA,CHIH,Colina Chih. SGT*,0.2
-107.7,28.76,C08243,CHIH,Tejolocachi Chih.,-7.4
-105.96,28.77,C08270,CHIH,La Mesa Chih.,0.0
-106.48,28.8,C08099,CHIH,Majalca Chih.,-2.9
-107.85,28.95,TMCCH,CHIH,Observatorio de TemÛsachic Chih.,-4.5
-108.09,29.25,C08219,CHIH,PeÒitas Chih.,-9.1
-107.93,30.38,CAGCH,CHIH,Observatorio de Nuevo Casas Grandes Chih.,1.3
-104.47,29.53,OJINAGASMN,CHIH,Ojinaga Chih. SMN*,2.1
-105.97,28.7,MMCU,CHIH,Aeropuerto Internacional de Chihuahua Chih.*,2.3
-106.44,31.64,MMCS,CHIH,Aeropuerto Internacional de Ciudad Ju·rez Chih.*,2.5
-108.52,28.15,C08182,CHIH,Moris Chih.,1.2
-107.82,28.95,TEMOSACHICob,CHIH,Observatorio de TemÛsachic Chih. SMN*,-6.7
-106.5,30.62,VILLAAHUMADA,CHIH,Villa Ahumada Chih. SMN*,-3.1
-106.43,31.69,CDJUAREZob,CHIH,Observatorio de Ciudad Ju·rez Chih. SMN*,3.2
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,-9.3
-105.63,28.17,FIMCH,CHIH,Las VÌrgenes Chih.,3.8
-105.28,28.98,LLNCH,CHIH,El Granero Chih.,4.3
-105.67,26.92,HPARRALob,CHIH,Observatorio de Hidalgo del Parral Chih. SMN*,2.7
-92.4,15,HUECP,CHIS,Huehuet·n Chis.,21.1
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,16.0
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,21.6
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,19.8
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,20.0
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,19.6
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,20.4
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,22.3
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,12.4
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,17.3
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,15.1
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,14.5
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,14.0
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,20.2
-92.67,15.92,REFCP,CHIS,Reforma Chis.,12.3
-93.08,16.16,REVCP,CHIS,RevoluciÛn Mexicana Chis.,14.3
-92.1,16.2,COOCP,CHIS,Observatorio de Comit·n Chis.,11.7
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,14.2
-92.78,16.4,ANGCP,CHIS,Doctor Belisario DomÌnguez Chis.,17.6
-92.8,16.55,ACACP,CHIS,Acala Chis.,16.0
-90.7,16.58,LACCP,CHIS,Lacant˙n Chis.,18.8
-93.15,16.64,BOQCP,CHIS,BoquerÛn Chis.,16.4
-92.63,16.73,SCOCP,CHIS,Observatorio de San CristÛbal Chis.,6.9
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla GutiÈrrez Chis.,17.9
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,17.9
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla GutiÈrrez Chis. SMN*,19.0
-92.82,16.94,SNACP,CHIS,Santa MarÌa Chis.,17.8
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,18.9
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,15.7
-93.33,17.12,YAMCP,CHIS,YamonhÛ Chis.,17.1
-93.6,17.18,MALCP,CHIS,NezahualcÛyotl Chis.,20.1
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,18.9
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,16.6
-93.46,17.45,PENCP,CHIS,¡ngel Albino Corzo Chis.,21.4
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,18.8
-92.97,15.73,CUXTEPEQUES,CHIS,Finca Cuxtepeques Chis. SGT*,12.7
-93.63,16.49,NVAPALESTINA,CHIS,Nueva Palestina Chis. SGT*,14.6
-93.25,16.25,VILLAFLORES,CHIS,Villaflores Chis. SGT*,13.6
-91.71,16.38,CHAYABE,CHIS,Finca ChayabÈ Chis. SGT*,12.2
-93.56,16.69,LASFLORESII,CHIS,Las Flores Dos Chis. SGT*,15.2
-92.62,16.74,SCRCP,CHIS,Puente Morelos Chis.,4.6
-92.33,15.17,FHACP,CHIS,Finca Hamburgo Chis.,16.7
-92.67,15.33,ESCUINTLA,CHIS,Escuintla Chis. SMN*,19.8
-92.81,15.66,ELTRIUNFO,CHIS,El Triunfo Chis. SMN*,6.9
-93.86,16.06,PAREDONMAR,CHIS,ParedÛn Chis. SEMAR*,21.5
-91.73,16.11,LMONTEBELLO,CHIS,Lagunas de Montebello Chis. SMN*,12.6
-93.08,16.17,CREDREVOLUCIONM,CHIS,Cred RevoluciÛn Mexicana Chis. SMN*,15.1
-92.13,16.23,COMITANob,CHIS,Observatorio de Comit·n Chis. SMN*,11.7
-93.91,16.24,CREDARRIAGA,CHIS,Cred Arriaga Chis. SMN*,22.5
-93.56,16.69,LASFLORESCFE,CHIS,Las Flores Chis. CFE*,14.6
-92.83,17.37,ESCALONCP,CHIS,El EscalÛn Chis. SGT*,17.4
-92.25,15.36,CREDMOTOZINTLA,CHIS,Cred Motozintla Chis. SMN*,13.0
-93.9,16.24,AROCP,CHIS,Observatorio de Arriaga Chis.,23.3
-93.08,17.56,SJOCP,CHIS,San JoaquÌn Chis.,19.2
-92.91,17.18,UNIVERSIDADLIND,CHIS,Universidad Lindavista Chis. SMN*,11.2
-92.63,16.73,SNCRISTOBALob,CHIS,Observatorio de San CristÛbal Chis. SMN*,7.5
-92.95,15.87,SFRANCISCOII,CHIS,San Francisco 2 Chis. SGT*,13.8
-93.02,16.56,MMTG,CHIS,Aeropuerto Internacional de Tuxtla GutiÈrrez Chis.*,15.9
-92.27,15.33,MOTOZINTLA,CHIS,Motozintla Chis. SGT*,11.4
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,11.0
-90.86,16.26,GUACAMAYAS,CHIS,Guacamayas Chis. SGT*,18.3
-92.91,17,BOCHIL,CHIS,Bochil Chis. SGT*,9.4
-92.15,14.7,SUCHIATE,CHIS,Suchiate Chis. SGT*,20.6
-92.76,15.07,LAENCRUCIJADA,CHIS,La Encrucijada Chis. SGT*,19.0
-92.3,15.12,ARGOVIA,CHIS,Finca Argovia Chis. SGT*,16.9
-93.56,16.7,LFLCP,CHIS,Las Flores Chis.,14.6
-93.03,16.95,BOMBANA,CHIS,Bombana Chis. SGT*,16.8
-91.7,17.47,CHACAMAX,CHIS,Chacamax Chis. SGT*,19.8
-92.9,16,JSBCP,CHIS,Juan Sabines Chis.,16.7
-92.11,17.25,AGUAAZUL,CHIS,Agua Azul Chis. SGT*,18.3
-92.15,14.96,TALISMAN,CHIS,Talism·n Chis. SGT*,19.6
-92.32,15.56,SILTEPEC,CHIS,Siltepec Chis. SGT*,13.1
-92.45,16.71,HUIXTAN,CHIS,Huixt·n Chis. SGT*,5.5
-91.92,17.44,FIMADERO,CHIS,Francisco I. Madero Chis. SGT*,18.4
-92.37,14.79,MMTP,CHIS,Aeropuerto Internacional de Tapachula Chis.*,20.3
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,20.1
-92.79,15.71,PRUSIA,CHIS,Prusia Chis. SGT*,13.1
-90.9,16.15,LACANTUN,CHIS,Lacant˙n Chis. SGT*,18.9
-92.14,16.22,CREDCOMITAN,CHIS,Cred Comitan Chis. SMN*,13.0
-92.72,16.58,CHIAPILLA,CHIS,Villa de Chiapilla Chis. SGT*,17.3
-92.03,16.74,ALTAMIRANO,CHIS,Altamirano Chis. SGT*,10.1
-93.11,16.74,MODULO5,CHIS,MÛdulo Cinco Chis. SGT*,19.1
-93.14,16.76,CASAKOLPING,CHIS,Casa Kolping Chis. SGT*,18.0
-93.1,16.79,SECTEC103,CHIS,Secundaria TÈcnica 103 Chis. SGT*,18.1
-92.83,16.79,ELBURRERO,CHIS,El Burrero Chis. SGT*,10.4
