Lon,Lat,Clave,Edo,Est,Tmin
-111.2300,28.9000,ABEJAS,SON,Abejas Son. REMAS*,10.0
-101.5400,20.4500,ABSGJ,GTO,Abasolo Gto.,16.2
-98.3900,24.0700,ABSTP,TAMPS,Abasolo Tamps.,19.5
-105.3500,22.4900,ACANR,NAY,Acaponeta Nay.,15.3
-105.3800,22.4700,ACAPONETA,NAY,Acaponeta Nay. SMN*,15.1
-94.9300,18.0400,ACAYUCAN,VER,Acayucan Ver. SMN*,23.1
-97.4200,19.4500,ACHPB,PUE,Alchichilca Pue.,7.6
-103.2300,22.3300,ACHZC,JAL,Achimec Jal.,8.4
-97.9300,19.0600,ACJPB,PUE,Acajete Pue.,9.9
-100.7100,20.0300,ACNGJ,GTO,Ac·mbaro Gto.,12.9
-98.9100,19.6400,ACOSE,MEX,Acolman MÈx. SGIRPC*,9.4
-103.5900,20.4200,ACTJL,JAL,Acatl·n Jal.,10.7
-96.5900,19.5000,ACTVC,VER,Actopan Ver.,22.2
-98.0600,18.2800,ADOPB,PUE,Acatl·n de Osorio Pue.,18.4
-100.6800,20.5300,AEGGJ,GTO,Apaseo el Grande Gto.,13.7
-98.1400,18.9400,AFRPB,PUE,¡fricam Pue.,13.0
-99.0800,19.4000,AGOSE,CDMX,AgrÌcola Oriental Cd. de MÈx. SGIRPC*,15.2
-109.5600,31.2400,AGUAPRIETA,SON,km 9 Ejido Agua Prieta Son. REMAS*,3.3
-97.9200,18.8500,AHAPB,PUE,Ahuatepec Pue.,12.3
-98.1500,20.0300,AHUPB,PUE,Ahuazontepec Pue.,7.9
-102.4400,21.6000,AJJJL,JAL,Ajoj˙car Jal.,5.9
-99.2100,19.2700,AJMSE,CDMX,Ajusco Medio Cd. de MÈx. SGIRPC*,9.8
-98.5600,21.9700,AJTSL,SLP,Las Adjuntas S.L.P.,19.6
-99.1600,19.1500,AJUSE,CDMX,Ajusco Cd. de MÈx. SGIRPC*,5.7
-108.9400,27.0200,ALAMOSCEA,SON,¡lamos Son. REMAS*,14.7
-108.9400,27.0200,ALASO,SON,¡lamos Son. SMN*,14.7
-97.6800,20.9300,ALAVC,VER,¡lamo Temapache Ver.,20.9
-109.1300,27.4700,ALGODONES,SON,Los Algodones Son. REMAS*,14.2
-111.2100,30.7900,ALMAS,SON,Las Palmas Son. REMAS*,5.1
-107.3900,25.1000,ALMSI,SIN,Adolfo LÛpez Mateos Sin.,13.8
-97.2300,19.7600,ALTVC,VER,Altotonga Ver.,11.7
-98.6600,19.1200,ALTZOMONI,MEX,Altzomoni MÈx SMN*,2.7
-99.2600,18.7300,ALUMR,MOR,Alpuyeca Mor.,15.8
-104.0700,25.2600,AM2DR,DGO,AgustÌn Melgar Dgo. SMN*,9.3
-100.5800,20.5500,AMCGJ,GTO,Ameche Gto.,12.3
-99.3800,18.6000,AMCMR,MOR,Amacuzac Mor.,15.8
-101.7200,20.1300,ANGMC,MICH,Angamacutiro Mich. SMN*,14.9
-101.3700,20.7100,ANSGJ,GTO,Arandas Gto.,12.2
-102.3700,19.0800,APAMC,MICH,Apatzing·n Mich. SMN*,20.5
-97.8400,20.4100,APAPB,PUE,Apapantilla Pue.,21.2
-100.6200,20.4500,APSGJ,GTO,Apaseo el Alto Gto.,15.1
-108.7000,25.7000,ARCSI,SIN,Adolfo Ruiz Cortines Sin.,14.5
-95.4400,18.5800,ARCVC,VER,¡ngel Rosario Cabada Ver.,22.5
-101.6300,20.5000,ATBGJ,GTO,Agua Tibia Gto.,14.6
-98.3500,21.0200,ATCHD,HGO,Atlapexco Hgo.,21.3
-103.4600,21.8100,ATGZC,ZAC,Atolinga Zac.,5.7
-99.8700,19.7800,ATLMX,MEX,Atlacomulco MÈx. SMN*,9.7
-103.0900,20.4000,ATQJL,JAL,Atequiza Jal.,12.8
-98.4200,18.9200,ATXPB,PUE,Atlixco Pue.,13.8
-107.4700,25.0300,AWSSI,SIN,Andrew Weiss Sin.,12.2
-113.5600,28.9000,BAABN,BC,BahÌa de los ¡ngeles B.C. SMN*,15.8
-108.9200,30.3900,BACERAC,SON,Bacerac Son. REMAS*,6.5
-111.1300,28.9600,BACHATA,SON,La Bachata Son. REMAS*,8.0
-111.8300,28.7500,BAHIAKINO,SON,BahÌa de Kino Son. SMN*,10.1
