Lon,Lat,Clave,Edo,Est,Tmin
-89.68,20.65,ABAYC,YUC,"Abalá, Yuc.",29.9
-101.54,20.45,ABSGJ,GTO,"Abasolo, Gto.",26.9
-98.39,24.07,ABSTP,TAMP,"Abasolo, Tamps.",26.2
-92.80,16.55,ACACP,CHIS,"Acala, Chis.",32.4
-99.91,16.85,ACAGR,GRO,"Acapulco, Gro.",31.0
-96.84,19.70,ACAVC,VER,"Acatlán, Ver.",20.5
-98.83,18.95,ACHMR,MOR,"Achichipico, Mor.",26.2
-97.42,19.45,ACHPB,PUE,"Alchichilca, Pue.",20.4
-103.23,22.33,ACHZC,JAL,"Achimec, Jal.",25.1
-97.93,19.06,ACJPB,PUE,"Acajete, Pue.",24.6
-100.71,20.03,ACNGJ,GTO,"Acámbaro, Gto.",28.3
-110.23,29.83,ACNSO,SON,"Aconchi, Son.",21.2
-98.91,19.64,ACOSE,MEX,"Acolman, Méx. SGIRPC*",22.3
-98.94,20.27,ACTHD,HGO,"Actopan, Hgo.",27.0
-106.65,24.05,ACTSI,SIN,"Acatitán, Sin.",31.9
-96.59,19.50,ACTVC,VER,"Actopan, Ver.",27.8
-100.84,28.34,ADLCL,COAH,"Allende, Coah.",19.8
-98.06,18.28,ADOPB,PUE,"Acatlán de Osorio, Pue.",30.2
-101.99,20.23,ADUMC,MICH,"Adjuntas, Mich.",26.6
-99.52,17.58,AERGR,GRO,"Observatorio de Chilpancingo Aeropuerto, Gro.",30.3
-98.14,18.94,AFRPB,PUE,"Áfricam, Pue.",23.9
-100.61,19.58,AGOMC,MICH,"Agostitlán, Mich.",21.0
-102.31,21.90,AGSAG,AGS,"Aguascalientes, Ags.",25.2
-107.48,28.48,AGZCH,CHIH,"Abraham González, Chih.",18.1
-97.92,18.85,AHAPB,PUE,"Ahuatepec, Pue.",28.7
-99.15,22.99,AHLTP,TAMP,"Ahualulco, Tamps.",26.1
-109.18,25.92,AHMSI,SIN,"Ahome, Sin.",27.8
-98.15,20.03,AHUPB,PUE,"Ahuazontepec, Pue.",19.7
-100.50,18.15,AJCGR,GRO,"Ajuchitlán, Gro.",30.7
-102.44,21.60,AJJJL,JAL,"Ajojúcar, Jal.",27.0
-99.21,19.27,AJMSE,CDMX,"Ajusco Medio, Cd. de Méx. SGIRPC*",19.4
-98.56,21.97,AJTSL,SLP,"Las Adjuntas, S.L.P.",26.7
