Lon,Lat,Clave,Edo,Est,Tmin
-102.29,21.85,76571,AGS,AGUASCALIENTES,13.1
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,11.7
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,13.2
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,13.1
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,13.1
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,14.0
-102,21.9,CNSAG,AGS,Los Conos Ags.,11.6
-102.68,22,CDRAG,AGS,La Codorniz Ags.,13.2
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,11.5
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,11.8
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,11.4
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,12.0
-102.13,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,11.7
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,11.4
-102.3,22.36,CSOAG,AGS,Cosío Ags.,7.3
-115.19,32.41,76040,BC,EJIDO NVO. LEÓN,16.1
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,14.1
-115.93,30.52,ENBBN,BC,San Quintín (Ejido Nuevo) B.C.,15.1
-114.85,31.03,SFLBN,BC,San Felipe B.C.,19.2
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,14.5
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,8.2
-115.15,32.41,ENLBN,BC,Ejido Nuevo León B.C.,16.1
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,15.8
-116.83,32.47,EFLBN,BC,El Florido B.C.,15.2
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,13.9
-116.3,32.52,HNGBN,BC,El Hongo B.C.,7.0
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,15.9
-115.27,32.39,MXCBN,BC,Mexicali B.C.,18.3
-116.81,32.1,LAMBN,BC,La Misión B.C.,10.9
-114.73,32.7,ALGODONESob,BC,Observatorio de Algodones B.C. SMN*,18.3
-114.85,31.02,76055,BC,SAN FELIPE,19.8
-116.58,32.24,CSRBN,BC,Carmen Serdán B.C.,11.7
-111.65,25.01,76402,BCS,CD. CONSTITUCIÓN,16.5
-110.32,24.12,76405,BCS,LA PAZ,21.2
-111.35,26.02,76305,BCS,LORETO,22.2
-112.25,27.28,76253,BCS,STA. ROSALIA,21.2
