Lon,Lat,Clave,Edo,Est,Tmin
-101.8,24.63,70600,ZAC,EM Pista M. PeÒasquito Zac.,14
-101.72,24.65,70620,ZAC,EM Planta de ”xidos M. PeÒasquito Zac.,16
-101.71,24.62,70640,ZAC,EM Presa de Jales M. PeÒasquito Zac.,14
-101.67,24.66,70660,ZAC,EM Antena Norte M. PeÒasquito Zac.,14
-111.23,28.9,ABEJAS,SON,Abejas Son. REMAS*,23.1
-101.54,20.45,ABSGJ,GTO,Abasolo Gto.,15.5
-98.39,24.07,ABSTP,TAMPS,Abasolo Tamps.,22.8
-92.8,16.55,ACACP,CHIS,Acala Chis.,21.5
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,23.5
-105.35,22.49,ACANR,NAY,Acaponeta Nay.,22
-105.38,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,23.1
-97.42,19.45,ACHPB,PUE,Alchichilca Pue.,5
-103.23,22.33,ACHZC,JAL,Achimec Jal.,12.5
-97.93,19.06,ACJPB,PUE,Acajete Pue.,8
-100.71,20.03,ACNGJ,GTO,Ac·mbaro Gto.,12
-110.23,29.82,ACNSO,SON,Aconchi Son.,20
-98.94,20.27,ACTHD,HGO,Actopan Hgo.,9
-103.59,20.42,ACTJL,JAL,Acatl·n Jal.,17
-106.65,24.05,ACTSI,SIN,Acatit·n Sin.,15
-96.59,19.5,ACTVC,VER,Actopan Ver.,22
-100.84,28.34,ADLCL,COAH,Allende Coah.,17
-98.06,18.28,ADOPB,PUE,Acatl·n de Osorio Pue.,17
-101.99,20.23,ADUMC,MICH,Adjuntas Mich.,7.5
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,15
-99.52,17.58,AERGR,GRO,Observatorio de Chilpancingo Aeropuerto Gro.,18.2
-100.52,18.08,AFIGR,GRO,AndrÈs Figueroa Gro.,20.5
-98.14,18.94,AFRPB,PUE,¡fricam Pue.,11
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,3.5
-100.61,19.58,AGOMC,MICH,Agostitl·n Mich.,10
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,14.5
-109.56,31.24,AGUAPRIETA,SON,km 9 Ejido Agua Prieta Son. REMAS*,10.2
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,11
-97.92,18.85,AHAPB,PUE,Ahuatepec Pue.,11
-99.15,22.99,AHLTP,TAMPS,Ahualulco Tamps.,21
-109.18,25.92,AHMSI,SIN,Ahome Sin.,22
-98.15,20.03,AHUPB,PUE,Ahuazontepec Pue.,4.5
-102.44,21.6,AJJJL,JAL,Ajoj˙car Jal.,12
-99.21,19.27,AJMSE,CDMX,Ajusco Medio Cd. de MÈx. SGIRPC*,5.8
-98.56,21.97,AJTSL,SLP,Las Adjuntas S.L.P.,21.5
-107.38,25.09,AL2SI,SIN,El Varejonal hidromÈtrica Sin.,20
-111.09,30.42,ALAMITOS,SON,Los Alamitos Son. REMAS*,16.6
-108.94,27.02,ALASO,SON,¡lamos Son. SMN*,21.7
