Lon,Lat,Clave,Edo,Est,Tmin
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,9.8
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,10.9
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,11.4
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,12.6
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,8.0
-102.68,22,CDRAG,AGS,La Codorniz Ags.,11.1
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,9.3
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,10.6
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,9.0
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,10.3
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,10.3
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,2.9
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,8.0
-102.37,21.78,NGRAG,AGS,El Ni·gara Ags.,9.6
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,9.2
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,5.3
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,2.7
-102.2,22.01,CHOAG,AGS,CaÒada Honda Ags.,6.6
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,7.1
-102.59,22.18,ALMAG,AGS,Alamitos Ags.,5.5
-102.61,22.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,6.9
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,9.9
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,10.4
-102.5,21.88,AGUASCALIENTESo,AGS,Observatorio de Aguascalientes Ags. SMN*,10.6
-102.46,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,10.4
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,14.0
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,15.2
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,7.2
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,15.7
-116.83,32.47,EFLBN,BC,El Florido B.C.,15.6
-116.3,32.52,HNGBN,BC,El Hongo B.C.,9.1
-114.73,32.7,PDMBN,BC,Presa derivadora Morelos B.C.,23.7
-115.27,32.39,MXCBN,BC,Mexicali B.C.,20.7
-115.93,30.52,ENBBN,BC,San QuintÌn B.C.,16.0
-114.73,32.7,ALGODONESob,BC,Observatorio de Algodones B.C. SMN*,18.8
-113.56,28.9,BAABN,BC,BahÌa de los ¡ngeles B.C. SMN*,21.5
-115.94,30.53,SQNBN,BC,San QuintÌn B.C. SMN*,15.4
-114.83,30.99,SANFELIPEMAR,BC,San Felipe B.C. SEMAR*,18.1
-114.83,31.03,SFELIPEob,BC,Observatorio de San Felipe B.C. SMN*,19.3
-116.64,31.7,PTBBN,BC,Punta Banda B.C.,13.3
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. RodrÌguez. 2 B.C. SMN*,16.7
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,13.9
-114.85,31.03,SFLBN,BC,Observatorio de San Felipe B.C.,18.5
-116.21,32.27,RUMOROSA,BC,La Rumorosa B.C. SMN*,7.2
-115.15,32.41,ENLBN,BC,Observatorio de Ejido Nuevo LeÛn B.C.,18.5
-115.46,32.67,MEXBN,BC,Mexicali B.C. SMN*,20.3
-116.97,32.54,MMTJ,BC,Aeropuerto Internacional de Tijuana B.C.*,15.4
-115.25,32.63,MMML,BC,Aeropuerto Internacional de Mexicali B.C.*,19.1
-115.19,32.41,ENVOLEONob,BC,Observatorio de Ejido Nuevo LeÛn B.C. SMN*,17.4
-115.38,32.63,MEXICALIOB,BC,Mexicali Observatorio B.C. SMN*,18.4
-111.35,26.01,BLORETO,BCS,BahÌa de Loreto B.C.S. SMN*,20.5
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,22.6
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,22.6
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,18.7
-109.71,23.12,SJCBS,BCS,San JosÈ del Cabo B.C.S.,18.8
-110.21,23.48,TSNBS,BCS,Todos Santos B.C.S.,17.9
-109.71,23.49,SNTBS,BCS,Santiago B.C.S.,16.9
-109.59,23.59,RBRBS,BCS,La Ribera B.C.S.,19.6
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,22.5
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,15.2
-110.06,23.8,SANBS,BCS,San Antonio B.C.S.,17.3
-109.93,23.97,PLNBS,BCS,Los Planes B.C.S.,18.6
-110,24.08,SARBS,BCS,El Sargento B.C.S.,19.6
-113.46,27.64,DORBS,BCS,DÌaz Ordaz B.C.S.,12.6
-114.05,27.96,GNGBS,BCS,Guerrero Negro B.C.S.,16.3
-111.98,26.9,MLGBS,BCS,MulegÈ B.C.S.,18.2
-110,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,12.4
-111.83,24.48,PCORTESMAR,BCS,Puerto CortÈs B.C.S. SEMAR*,21.2
-110.37,24.15,LPZBS,BCS,Observatorio de La Paz B.C.S.,20.9
-111.66,25.01,CCNBS,BCS,Observatorio de Ciudad ConstituciÛn B.C.S.,16.3
-111.35,26.01,LRTBS,BCS,Observatorio de Loreto B.C.S.,21.0
-112.1,27.09,STAROSALIAMAR,BCS,Santa RosalÌa B.C.S. SEMAR*,21.9
-112.27,27.34,SRLBS,BCS,Observatorio de Santa RosalÌa B.C.S.,19.3
-113.46,27.64,DIAZORDAZBN,BCS,Gustavo DÌçaz Ordaz B.C.S. SMN*,16.2
-109.72,23.14,MMSD,BCS,Aeropuerto Internacional de Los Cabos B.C.S.*,19.8
-110.37,24.08,MMLP,BCS,Aeropuerto Internacional de La Paz B.C.S.*,18.7
-111.35,25.99,MMLT,BCS,Aeropuerto Internacional de Loreto B.C.S.*,23.2
-110.37,24.1,LAPAZMAR,BCS,La Paz B.C.S. SEMAR*,23.2
-112.25,27.28,STAROSALIAob,BCS,Observatorio de Santa RosalÌa B.C.S. SMN*,22.0
-111.35,26.01,LORETOob,BCS,Observatorio de Loreto B.C.S. SMN*,20.8
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,20.8
-109.94,22.95,MMSL,BCS,AerÛdromo Internacional de Cabo San Lucas B.C.S.*,22.0
-111.66,25.01,CONBS,BCS,Ciudad ConstituciÛn B.C.S. SMN*,20.3
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,21.5
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,22.0
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,21.7
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,22.6
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,24.5
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,21.8
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,20.7
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,21.5
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,22.0
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,19.9
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,21.9
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,22.1
-90.11,20.18,HECCA,CAMP,Hecelchak·n Camp.,22.6
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,26.2
-91.77,18.66,CDCCA,CAMP,Ciudad del Carmen Camp. SMN*,24.1
-90.5,19.81,MMCP,CAMP,Aeropuerto Internacional de Campeche Camp.*,22.0
-89.89,18.36,CALAKMUL,CAMP,Calakmul Camp. SMN*,20.6
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,21.3
-90.31,19.01,YOHALTUM,CAMP,Yohalt˙n Camp. SMN*,21.3
-89.85,19.75,HPOCA,CAMP,HopelchÈn Camp.,21.2
-89.74,20,BOLCA,CAMP,BolonchÈn Camp.,21.9
-99.2,19.3,DATDF,CDMX,DesviaciÛn Alta Cd. de MÈx.,9.1
-99.17,19.45,CBIDF,CDMX,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,12.9
-99.07,19.47,SJADF,CDMX,San Juan de AragÛn Cd. de MÈx.,11.6
-99.14,19.52,CEADF,CDMX,Campamento Amealco Cd. de MÈx.,11.8
-99.2,19.27,ECOGUARDAS,CDMX,Ecoguardas Ajusco Cd. de MÈx. SMN*,9.3
-99.1,19.39,TEZDF,CDMX,Tezontle Cd. de MÈx. SMN*,13.4
-99.2,19.41,CTMDF,CDMX,Observatorio de Tacubaya Cd. de MÈx.,12.9
-99.09,19.48,GCNDF,CDMX,km 6+250 Cd. de MÈx.,8.7
-99.07,19.44,MMMX,CDMX,Aeropuerto Internacional de la Ciudad de MÈxico Cd. de MÈx.*,12.9
-98.99,19.18,MPASE,CDMX,Milpa Alta Cd. de MÈx. SGIRPC*,11.1
-99.15,19.2,TOPSE,CDMX,Topilejo Cd. de MÈx. SGIRPC*,8.8
-99.01,19.25,TAHSE,CDMX,Tl·huac Cd. de MÈx. SGIRPC*,11.6
-99.1,19.3,UAXSE,CDMX,UAM Xochimilco Cd. de MÈx. SGIRPC*,12.1
-99.29,19.37,CUASE,CDMX,Cuajimalpa Cd. de MÈx. SGIRPC*,11.3
-99.16,19.37,BJUSE,CDMX,Benito Ju·rez Cd. de MÈx. SGIRPC*,13.8
-99.2,19.4,MGHSE,CDMX,Miguel Hidalgo Cd. de MÈx. SGIRPC*,13.9
-99.15,19.41,HGMSE,CDMX,Hospital General de MÈxico Cd. de MÈx. SGIRPC*,14.2
-99.12,19.42,MERSE,CDMX,Merced Cd. de MÈx. SGIRPC*,14.4
-99.22,19.44,IBMSE,CDMX,Legaria Cd. de MÈx. SGIRPC*,12.9
-99.15,19.48,LAASE,CDMX,Lab. de An·lisis Ambiental Cd. de MÈx. SGIRPC*,13.8
-99.08,19.4,AGOSE,CDMX,AgrÌcola Oriental Cd. de MÈx. SGIRPC*,14.1
-99.09,19.48,GAMSE,CDMX,Gustavo A. Madero Cd. de MÈx. SGIRPC*,15.0
-99.01,19.25,TULYEHUALC,CDMX,Tulyehualco Cd. de MÈx. UNAM*,12.8
-99.15,19.5,CBIIDF,CDMX,Escuela de Ciencias BiolÛgicas 2 Cd. de MÈx. SMN*,14.0
-99.15,19.43,SGISE,CDMX,SGIRPC Col. Ju·rez Cd. de MÈx. SGIRPC*,13.5
-99.17,19.45,CBIOLOGIPN,CDMX,Eescuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. OCAVM*,14.0
-99.09,19.48,ENP3,CDMX,Escuela Nacional Preparatoria 3 Cd. de MÈx. UNAM*,13.0
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,7.3
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,15.2
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,14.6
-107.88,26.87,INGCH,CHIH,San Ignacio Chih.,14.6
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,16.2
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,16.8
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,17.3
-107.91,27.22,URECH,CHIH,Urique Chih.,16.3
-108.54,27.42,CNDCH,CHIH,ChÌnipas Chih.,14.4
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,9.4
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,10.5
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,12.8
-107.48,28.48,AGZCH,CHIH,Abraham Gonz·lez Chih.,4.5
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,10.0
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,6.4
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,9.0
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,12.1
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,7.3
-106.4,31.74,CJZCH,CHIH,Ciudad Ju·rez Chih.,10.0
-105.38,27.41,CL2CH,CHIH,Colina hidromÈtrica Chih.,8.3
-106.22,27.45,BOCADELRIO,CHIH,Boca del RÌo Chih. SGT*,9.9
-107.26,28.77,BACCH,CHIH,BachÌniva Chih.,4.7
-106.77,26.23,CHNCH,CHIH,Chinat˙ Chih. SMN*,5.1
-107.07,26.82,GCCCH,CHIH,Guachochi Chih. SMN*,3.1
-104.91,27.11,JIMENEZCHIH,CHIH,JimÈnez Chih. SMN*,8.5
-108.54,27.39,CHICH,CHIH,ChÌnipas Chih. SMN*,14.7
-107.63,27.75,CRLCH,CHIH,Creel Chih.,4.2
-107.99,27.86,MAGCH,CHIH,Maguarichi Chih. SMN*,11.7
-105.5,28.17,DELICIAS,CHIH,Ciudad Delicias Chih. SMN*,13.3
-106.84,28.4,CDCUAUHTEMOC,CHIH,Ciudad CuauhtÈmoc Chih. SMN*,9.4
-106.49,28.8,MAJALCA,CHIH,Cumbres de Majalca Chih. SMN*,3.6
-105.28,28.99,HGRANERO,CHIH,El Granero hidromÈtrica Chih. SGT*,18.8
-108.43,30.84,JANOS,CHIH,Janos Chih. SMN*,7.4
-106.39,26.47,ELVERGELSMN,CHIH,El Vergel Chih. SMN*,1.3
-105.68,26.92,PRRCH,CHIH,Observatorio de Parral Chih.,9.1
-107.97,26.94,TB2CH,CHIH,Tubares 2 Chih.,16.6
-105.38,27.58,COLINA,CHIH,Colina Chih. SGT*,9.1
-107.7,28.76,C08243,CHIH,Tejolocachi Chih.,2.6
-105.96,28.77,C08270,CHIH,La Mesa Chih.,9.7
-106.48,28.8,C08099,CHIH,Majalca Chih.,4.3
-107.85,28.95,TMCCH,CHIH,Observatorio de TemÛsachic Chih.,4.6
-108.09,29.25,C08219,CHIH,PeÒitas Chih.,0.7
-107.93,30.38,CAGCH,CHIH,Observatorio de Nuevo Casas Grandes Chih.,8.2
-107.13,27.25,NRGCH,CHIH,Norogachi Chih.,2.7
-104.47,29.53,OJINAGASMN,CHIH,Ojinaga Chih. SMN*,13.1
-105.97,28.7,MMCU,CHIH,Aeropuerto Internacional de Chihuahua Chih.*,11.1
-106.44,31.64,MMCS,CHIH,Aeropuerto Internacional de Ciudad Ju·rez Chih.*,13.2
-108.52,28.15,C08182,CHIH,Moris Chih.,12.2
-107.82,28.95,TEMOSACHICob,CHIH,Observatorio de TemÛsachic Chih. SMN*,3.6
-106.5,30.62,VILLAAHUMADA,CHIH,Villa Ahumada Chih. SMN*,8.4
-106.43,31.69,CDJUAREZob,CHIH,Observatorio de Ciudad Ju·rez Chih. SMN*,11.7
-105.63,28.17,FIMCH,CHIH,Las VÌrgenes Chih.,11.7
-105.28,28.98,LLNCH,CHIH,El Granero Chih.,14.9
-92.4,15,HUECP,CHIS,Huehuet·n Chis.,23.5
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,20.3
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,23.7
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,23.3
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,23.4
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,22.6
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,22.4
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,23.1
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,17.5
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,19.1
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,20.0
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,19.5
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,19.2
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,22.7
-92.67,15.92,REFCP,CHIS,Reforma Chis.,18.1
-93.08,16.16,REVCP,CHIS,RevoluciÛn Mexicana Chis.,19.5
-92.1,16.2,COOCP,CHIS,Observatorio de Comit·n Chis.,15.1
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,18.5
