Lon,Lat,Clave,Edo,Est,Tmin
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,3.4
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,5.3
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,7.1
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,2.3
-102.68,22,CDRAG,AGS,La Codorniz Ags.,8.0
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,5.2
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,5.9
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,4.2
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,9.4
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,5.9
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,0.2
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,3.3
-102.37,21.78,NGRAG,AGS,El Ni·gara Ags.,3.6
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,-1.7
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,2.4
-102.36,21.97,UAALAPOSTA,AGS,Univ. AutÛnoma de Aguascalientes La Posta Ags. SGT*,4.5
-102.2,22.01,CHOAG,AGS,CaÒada Honda Ags.,1.0
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,-1.0
-102.59,22.18,ALMAG,AGS,Alamitos Ags.,1.6
-102.61,22.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,4.3
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,5.3
-102.46,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,6.0
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,6.0
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,7.8
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,8.4
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,2.1
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,8.3
-116.83,32.47,EFLBN,BC,El Florido B.C.,8.4
