Lon,Lat,Clave,Edo,Est,Tmin
-100.5,20.2,ECBGJ,GTO,El Cubo Gto.,13.2
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,13.1
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,14.8
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,13.6
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,13.6
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,13.2
-100.87,20.38,LGVGJ,GTO,Puente la Gavia Gto.,12.1
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,14.1
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,12.6
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,15.6
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,14.3
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,14.1
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,15.4
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,13.5
-101.13,20.52,PERGJ,GTO,Pericos Gto.,13.9
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,14.7
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,14.4
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,12.3
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,14.6
-101.3,20.6,TEMGJ,GTO,Temascatío Gto.,16.2
-101.67,20.62,CRMGJ,GTO,Cuerámaro Gto.,15.3
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,15.2
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,14.3
-101.37,20.71,ANSGJ,GTO,Arandas Gto.,14.0
-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,14.0
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,13.2
-101.29,20.87,PRSGJ,GTO,La Purísima Gto.,14.9
-101.2,20.9,ECHGJ,GTO,El Chapín Gto.,14.7
-100.9,20.95,CSRGJ,GTO,Cinco Señores Gto.,11.9
-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,14.3
-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,14.1
-101.67,21.1,LENGJ,GTO,León Gto.,16.1
-100.88,21.1,PNLGJ,GTO,Peñuelitas Gto.,12.8
-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,12.7
-101.69,21.17,EPLGJ,GTO,El Palote Gto.,14.8
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,13.4
-101.63,21.29,BARBOSA,GTO,Barbosa Gto. Protección Civil*,12.3
-100.09,21.3,XICGJ,GTO,Xichú Gto.,16.3
-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,9.9
-101.52,21.63,OCMGJ,GTO,Ocampo Gto.,10.8
-98.75,20.13,76632,HGO,PACHUCA,10.9
-98.36,20.08,76634,HGO,TULANCINGO,10.2
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,10.7
-98.6,20.99,TLANCHINOL,HGO,Tlanchinol Hgo. INIFAP*,18.4
-99.38,19.84,TXMHD,HGO,Taxhimay Hgo.,8.2
-99.31,19.96,PRQHD,HGO,Requena Hgo.,11.0
-98.33,20.06,PERHD,HGO,La Esperanza Hgo.,7.3
-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,10.4
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,11.1
-99.36,20.16,ENDHD,HGO,Endhó Hgo.,12.7
