Lon,Lat,Clave,Edo,Est,Tmin
-102.29,21.85,76571,AGS,AGUASCALIENTES,7.707142857
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,6.5
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,5.7
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,6.789655172
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,7.893333333
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,8.5
-102,21.9,CNSAG,AGS,Los Conos Ags.,6.844827586
-102.68,22,CDRAG,AGS,La Codorniz Ags.,8.933333333
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,6.55
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,7.866666667
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,6.533333333
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,7.954166667
-102.13,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,9.173076923
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,7.05
-102.3,22.36,CSOAG,AGS,Cosío Ags.,2.75862069
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,6.428571429
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,2.24137931
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,2.827586207
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,6.5
-102.2,22.01,CHOAG,AGS,Cañada Honda Ags.,4.137931034
-102,22.02,NVLAG,AGS,El Novillo Ags.,3.620689655
-102.07,22.1,VJZAG,AGS,Villa Juárez Ags.,4.022727273
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,6.818181818
-115.19,32.41,76040,BC,EJIDO NVO. LEÓN,9.323333333
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,10.22
-115.93,30.52,ENBBN,BC,San Quintín (Ejido Nuevo) B.C.,10.74814815
-114.85,31.03,SFLBN,BC,San Felipe B.C.,14.13846154
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,9.865384615
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,3.24137931
-115.15,32.41,ENLBN,BC,Ejido Nuevo León B.C.,9.675
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,12.37931034
-116.83,32.47,EFLBN,BC,El Florido B.C.,12.32142857
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,12.17857143
-116.3,32.52,HNGBN,BC,El Hongo B.C.,5.285714286
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,9.423076923
-115.27,32.39,MXCBN,BC,Mexicali B.C.,11.30357143
-116.81,32.1,LAMBN,BC,La Misión B.C.,7.875
-116.58,32.24,CSRBN,BC,Carmen Serdán B.C.,7.454545455
-111.65,25.01,76402,BCS,CD. CONSTITUCIÓN,12.44137931
-110.32,24.12,76405,BCS,LA PAZ,17.60333333
-111.35,26.02,76305,BCS,LORETO,16.82666667
-112.25,27.28,76253,BCS,STA. ROSALIA,16.91304348
-111.35,26.01,76304,BCS,LORETO (AUTOMATICA),16.25555556
-111.35,26.01,BLORETO,BCS,Bahía de Loreto B.C.S. SMN*,16.35
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,20.81153846
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,18.35
-109.91,22.88,CSLBS,BCS,Cabo San Lucas B.C.S.,19.35714286
-109.71,23.12,SJCBS,BCS,San José del Cabo B.C.S.,17.17857143
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,16.46428571
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,12.75
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,15.64285714
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,19.64285714
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,11.35714286
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,13.78571429
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,14.76923077
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,17.19642857
