Lon,Lat,Clave,Edo,Est,Tmin
-101.51,20.43,ABSGJ,GTO,ABASOLO,11.8
-98.38,24.06,ABSTP,TAMPS,ABASOLO,16.5
-116.9,32.44,ALRBN,BC,ABELARDO L. RODRIGUEZ,9.6
-97.97,20.17,ACJPB,PUE,ACAJETE                           *,5.6
-92.8,16.55,ACACP,CHIS,ACALA,17.2
-100.71,20.03,ACNGJ,GTO,ACAMBARO,9.5
-99.75,16.76,76805,GRO,ACAPULCO,21.6
-99.9,16.84,ACAGR,GRO,ACAPULCO,23.0
-96.84,19.7,ACAVC,VER,ACATLAN,10.4
-103.23,22.33,ACHZC,ZAC,ACHIMEC,6.6
-110.21,30,ACNSO,SON,ACONCHI,5.9
-98.94,20.26,ACTHD,HGO,ACTOPAN,7.5
-96.58,19.49,ACTVC,VER,ACTOPAN,16.6
-108.7,25.7,ARCSI,SIN,ADOLFO RUIZ CORTINEZ,12.8
-99.5,17.5,AERGR,GRO,AEROPUERTO,15.2
-100.93,25.55,ARACL,COAH,AEROPUERTO DE RAMOS ARIZPE,10.4
-104.48,26.23,APRDR,DGO,AGUA PUERCA,8.0
-101.62,20.49,ATBGJ,GTO,AGUA TIBIA,8.2
-102.29,21.85,76571,AGS,AGUASCALIENTES,9.4
-102.3,21.89,AGSAG,AGS,AGUASCALIENTES,10.1
-104.07,25.26,AM2DR,DGO,AGUSTIN MELGAR (EHCA),7.7
-98.14,20.03,AHUPB,PUE,AHUAZOTEPEC,3.4
-97.41,19.45,ACHPB,PUE,ALCHICHICA,2.4
-100.84,28.33,ADLCL,COAH,ALLENDE,9.2
-111.83,30.71,76113,SON,ALTAR,8.3
-111.73,30.71,ALTSO,SON,ALTAR,8.3
-97.23,19.76,ALTVC,VER,ALTOTONGA,7.1
-107.46,25.03,AWSSI,SIN,ANDREW WEISS,13.4
-92.75,16.44,ANGCP,CHIS,ANGOSTURA,18.2
-97.84,20.41,APAPB,PUE,APAPANTILLA,18.3
-102.27,19.08,APTMC,MICH,APATZINGAN                          *,17.7
-93.9,16.24,76840,CHIS,ARRIAGA,23.0
-93.89,16.24,AROCP,CHIS,ARRIAGA METEOROLÓGICO,23.0
-98.4,18.9,ATXPB,PUE,ATLIXCO,10.2
-103.46,21.81,ATGZC,ZAC,ATOLINGA,4.3
-107.91,25.85,GD2SI,SIN,BACURATO (HIDRO) P.GUSTAVO DÍAZ ORDAZ,14.9
-98.16,18.89,BDDPB,PUE,BALCON DEL DIABLO,4.9
-98.95,21.74,BLMSL,SLP,BALLESMI,18.2
-96.72,17.07,BAEOX,OAX,BASE AEREA,11.3
-104.05,19.91,BBAJL,JAL,BASILIO BADILLO,12.4
-107.72,27.03,BTPCH,CHIH,BATOPILAS,15.0
-89.25,19.83,BECYC,YUC,BECANCHEN,19.1
-91.48,17.43,BDCTB,TAB,BOCA DEL CERRO,20.3
-91.48,17.42,BOCADELCERRO,TAB,BOCA DEL CERRO,20.7
-102.97,22.82,BTEZC,ZAC,BOCA DEL TESORERO,7.5
-97.93,22.39,BALTP,TAMPS,BOMBAS ALTAMIRA,18.8
-93.15,16.64,BOQCP,CHIS,BOQUERON,18.1
-95.93,16.65,BOQOX,OAX,BOQUILLA 1,15.3
-96.93,19.48,BRIVC,VER,BRIONES,9.2
-103.61,19.24,BVSCM,COL,BUENAVISTA,16.8
-99.2,18.2,BVSGR,GRO,BUENAVISTA,13.9
-98.19,19.04,CNAPB,PUE,C.N.A.,9.1
-105.06,20.03,CPEJL,JAL,CAJON DE PE¤A,20.1
-103.63,18.81,CLLCM,COL,CALLEJONES,19.6
-102.41,22.14,PECAG,AGS,CALLES,8.3
-99.12,19.53,CEADF,DF,CAMPAMENTO AMEALCO,9.1
-90.5,19.83,76695,CAMP,CAMPECHE,20.1
-90.54,19.83,CMPCA,CAMP,CAMPECHE,19.6
-90.54,19.83,COBCA,CAMP,CAMPECHE OBSERVATORIO,20.1
-104.7,24,CAGDR,DGO,CAMPO AGRICOLA,6.6
-90.72,19.36,CANCA,CAMP,CANASAYAB,19.3
-104.75,24.5,CNTDR,DGO,CANATLAN,3.5
-86.82,21.15,CANQR,QROO,CANCUN,23.5
-91.04,18.18,CNDCA,CAMP,CANDELARIA,18.9
-96.37,19.36,CRDVC,VER,CARDEL,18.2
-93.41,17.8,CARTB,TAB,CARDENAS,20.6
-88.04,19.57,FCRQR,QROO,CARRILLO PUERTO,19.8
-107.9,30.5,CAGCH,CHIH,CASAS GRANDES,5.4
-92.47,16.3,CASCP,CHIS,CASCAJAL,16.0
-105.17,27.69,CCOCH,CHIH,CD. CAMARGO,9.4
-111.65,25.01,76402,BCS,CD. CONSTITUCIÓN,12.7
-105.46,28.2,CDLCH,CHIH,CD. DELICIAS,7.6
-106.44,31.73,CJZCH,CHIH,CD. JUAREZ,7.0
-109.92,27.48,76258,SON,CD. OBREGON,11.5
-99.01,21.98,CDVSL,SLP,CD. VALLES,17.7
-99.17,23.75,76491,TAMPS,CD. VICTORIA,14.1
-97.94,18.96,CEMPB,PUE,CEMEX,6.0
-99.2,19.4,76680,DF,CENTRAL TACUBAYA,10.6
-96.26,18.01,CDOOX,OAX,CERRO DE ORO (MADRID),18.7
-103.72,18.75,CDOCM,COL,CERRO DE ORTEGA,19.5
-90.71,19.36,CHMCA,CAMP,CHAMPOTON,19.9
-88.3,18.48,76750,QROO,CHETUMAL,21.1
-88.32,18.49,CHOQR,QROO,CHETUMAL,21.2
-94.82,16.58,CHIOX,OAX,CHICAPA,22.7
-93.1,16.93,CHICP,CHIS,CHICOASEN,19.6
-92.28,15.75,CHMCP,CHIS,CHICOMUSELO,14.0
-98.57,18.51,CHIPB,PUE,CHIETLA,14.7
-98.05,19.91,CNGPB,PUE,CHIGNAHUAPAN,2.7
-106.13,28.67,76225,CHIH,CHIHUAHUA,8.1
-99.5,17.55,76762,GRO,CHILPANCINGO,14.9
-99.5,17.54,CHIGR,GRO,CHILPANCINGO,14.0
-108.54,27.41,CNDCH,CHIH,CHINIPAS,10.6
-89.68,20.64,CHOYC,YUC,CHOCHOLA,19.3
-108.32,26.7,76311,SIN,CHOIX,12.7
-97.58,19.93,CHLPB,PUE,CHOLULA,7.4
-100.9,20.95,CSRGJ,GTO,CINCO SEÑORES,6.5
-100.95,29.32,CDACL,COAH,CIUDAD ACUÑA,8.9
-100.66,18.35,CALGR,GRO,CIUDAD ALTAMIRANO,20.0
-91.76,18.65,CARCA,CAMP,CIUDAD DEL CARMEN,23.4
-104.75,23.95,CGVDR,DGO,CIUDAD GUADALUPE VICTORIA,7.0
-103.46,19.73,76656,JAL,CIUDAD GUZMÁN,10.7
-103.52,25.53,CLRDR,DGO,CIUDAD LERDO,13.6
-109.93,27.5,COBSO,SON,CIUDAD OBREGON,11.8
-97.43,18.98,CDSPB,PUE,CIUDAD SERDAN,4.4
-99.18,23.73,CVTTP,TAMPS,CIUDAD VICTORIA GERENCIA,14.7
-99.16,23.71,CVCTP,TAMPS,CIUDAD VICTORIA OBSERVATORIO,13.9
-94.51,18.19,76741,VER,COATZACOALCOS,21.1
-94.4,18.1,COTVC,VER,COATZACOALCOS,20.9
-109.61,27.41,CCRSO,SON,COCORAQUE,8.8
-103.72,19.24,76658,COL,COLIMA,18.7
-92.13,16.23,76848,CHIS,COMITAN,12.5
-92.1,16.2,COOCP,CHIS,COMITAN OBSV.,12.5
-97.81,25.63,CONTP,TAMPS,CONTROL,15.4
-103.8,19.21,CQMCM,COL,COQUIMATLAN,19.6
-98.93,23.93,CORTP,TAMPS,CORONA,15.6
-100.95,20.48,CRTGJ,GTO,CORTAZAR,10.4
-102.3,22.36,CSOAG,AGS,COSIO,3.9
-103.46,25.54,CYTCL,COAH,COYOTE,14.9
-86.95,20.41,COZQR,QROO,COZUMEL,23.5
