Lon,Lat,Clave,Edo,Est,Tmin
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,5.3
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,6.9
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,8.0
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,9.5
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,5.6
-102.68,22,CDRAG,AGS,La Codorniz Ags.,9.2
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,7.3
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,8.5
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,6.7
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,9.5
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,7.9
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,1.5
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,5.0
-102.37,21.78,NGRAG,AGS,El Ni·gara Ags.,6.3
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,7.0
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,0.5
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,2.9
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,7.2
-102.2,22.01,CHOAG,AGS,CaÒada Honda Ags.,5.1
-102,22.02,NVLAG,AGS,El Novillo Ags.,4.6
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,2.5
-102.59,22.18,ALMAG,AGS,Alamitos Ags.,3.6
-102.61,22.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,5.6
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,6.9
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,8.7
-102.5,21.88,AGUASCALIENTESo,AGS,Observatorio de Aguascalientes Ags. SMN*,8.0
-102.46,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,8.4
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,8.9
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,7.6
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,0.7
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,8.9
-116.83,32.47,EFLBN,BC,El Florido B.C.,9.7
-116.3,32.52,HNGBN,BC,El Hongo B.C.,0.5
-114.73,32.7,PDMBN,BC,Presa derivadora Morelos B.C.,14.1
-115.27,32.39,MXCBN,BC,Mexicali B.C.,9.7
-115.93,30.52,ENBBN,BC,San QuintÌn B.C.,10.3
-114.73,32.7,ALGODONESob,BC,Observatorio de Algodones B.C. SMN*,8.8
-113.56,28.9,BAABN,BC,BahÌa de los ¡ngeles B.C. SMN*,16.3
-115.94,30.53,SQNBN,BC,San QuintÌn B.C. SMN*,8.6
-114.83,30.99,SANFELIPEMAR,BC,San Felipe B.C. SEMAR*,11.2
-114.83,31.03,SFELIPEob,BC,Observatorio de San Felipe B.C. SMN*,11.5
-116.64,31.7,PTBBN,BC,Punta Banda B.C.,7.0
-116.6,31.89,PLOPEZZAMORA,BC,Presa Emilio LÛpez Zamora B.C. SMN*,9.8
-117.07,32.38,PLAYAROSARITO,BC,Playa Rosarito B.C. SMN*,11.8
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. RodrÌguez. 2 B.C. SMN*,11.5
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,8.2
-114.85,31.03,SFLBN,BC,Observatorio de San Felipe B.C.,11.9
-116.21,32.27,RUMOROSA,BC,La Rumorosa B.C. SMN*,1.6
-115.15,32.41,ENLBN,BC,Observatorio de Ejido Nuevo LeÛn B.C.,7.8
-117.25,32.42,ISLACORONADOMAR,BC,Isla Coronado B.C. SEMAR*,13.5
-115.46,32.67,MEXBN,BC,Mexicali B.C. SMN*,11.1
-115.5,31.1,ISANPEDR1,BC,San Pedro M·rtir B.C. UNAM*,0.1
-116.6,31.89,PLZBN,BC,Presa LÛpez Zamora B.C. SMN*,9.8
-116.97,32.54,MMTJ,BC,Aeropuerto Internacional de Tijuana B.C.*,9.3
-115.25,32.63,MMML,BC,Aeropuerto Internacional de Mexicali B.C.*,7.9
-115.19,32.41,ENVOLEONob,BC,Observatorio de Ejido Nuevo LeÛn B.C. SMN*,7.3
-115.38,32.63,MEXICALIOB,BC,Mexicali Observatorio B.C. SMN*,8.6
-111.35,26.01,BLORETO,BCS,BahÌa de Loreto B.C.S. SMN*,15.1
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,19.8
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,19.8
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,15.4
-109.71,23.12,SJCBS,BCS,San JosÈ del Cabo B.C.S.,16.1
-110.21,23.48,TSNBS,BCS,Todos Santos B.C.S.,16.9
-109.71,23.49,SNTBS,BCS,Santiago B.C.S.,12.9
-109.59,23.59,RBRBS,BCS,La Ribera B.C.S.,15.8
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,18.1
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,11.7
-110.06,23.8,SANBS,BCS,San Antonio B.C.S.,13.0
-109.93,23.97,PLNBS,BCS,Los Planes B.C.S.,14.4
-110,24.08,SARBS,BCS,El Sargento B.C.S.,16.4
-113.46,27.64,DORBS,BCS,DÌaz Ordaz B.C.S.,4.4
-114.05,27.96,GNGBS,BCS,Guerrero Negro B.C.S.,9.3
-111.98,26.9,MLGBS,BCS,MulegÈ B.C.S.,10.4
-110,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,11.5
-111.83,24.48,PCORTESMAR,BCS,Puerto CortÈs B.C.S. SEMAR*,16.6
-110.37,24.15,LPZBS,BCS,Observatorio de La Paz B.C.S.,16.7
-111.66,25.01,CCNBS,BCS,Observatorio de Ciudad ConstituciÛn B.C.S.,10.7
-111.35,26.01,LRTBS,BCS,Observatorio de Loreto B.C.S.,15.2
-112.1,27.09,STAROSALIAMAR,BCS,Santa RosalÌa B.C.S. SEMAR*,16.3
-112.27,27.34,SRLBS,BCS,Observatorio de Santa RosalÌa B.C.S.,12.9
-113.46,27.64,DIAZORDAZBN,BCS,Gustavo DÌçaz Ordaz B.C.S. SMN*,8.7
-109.72,23.14,MMSD,BCS,Aeropuerto Internacional de Los Cabos B.C.S.*,16.3
-110.37,24.08,MMLP,BCS,Aeropuerto Internacional de La Paz B.C.S.*,13.9
-111.35,25.99,MMLT,BCS,Aeropuerto Internacional de Loreto B.C.S.*,18.3
-110.37,24.1,LAPAZMAR,BCS,La Paz B.C.S. SEMAR*,22.9
-111.35,26.01,LORETOob,BCS,Observatorio de Loreto B.C.S. SMN*,15.2
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,16.6
-109.94,22.95,MMSL,BCS,AerÛdromo Internacional de Cabo San Lucas B.C.S.*,18.3
-111.66,25.01,CONBS,BCS,Ciudad ConstituciÛn B.C.S. SMN*,19.1
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,19.9
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,21.5
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,21.4
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,22.5
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,24.7
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,20.7
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,21.2
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,21.1
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,21.6
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,19.9
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,21.8
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,21.7
-90.11,20.18,HECCA,CAMP,Hecelchak·n Camp.,22.3
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,25.8
-91.77,18.66,CDCCA,CAMP,Ciudad del Carmen Camp. SMN*,24.0
-90.5,19.81,MMCP,CAMP,Aeropuerto Internacional de Campeche Camp.*,21.6
-89.89,18.36,CALAKMUL,CAMP,Calakmul Camp. SMN*,20.1
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,20.8
-90.31,19.01,YOHALTUM,CAMP,Yohalt˙n Camp. SMN*,20.5
-89.85,19.75,HPOCA,CAMP,HopelchÈn Camp.,20.6
-89.74,20,BOLCA,CAMP,BolonchÈn Camp.,22.6
