Lon,Lat,Clave,Edo,Est,Tmin
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,3.5
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,5.2
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,8.3
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,9.9
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,4.6
-102.68,22,CDRAG,AGS,La Codorniz Ags.,8.7
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,7.6
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,8.7
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,6.8
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,9.2
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,8.3
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,2.0
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,5.6
-102.37,21.78,NGRAG,AGS,El Ni·gara Ags.,5.2
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,6.3
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,-0.3
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,4.0
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,6.9
-102,22.02,NVLAG,AGS,El Novillo Ags.,3.0
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,0.3
-102.59,22.18,ALMAG,AGS,Alamitos Ags.,3.1
-102.61,22.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,5.2
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,7.6
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,8.8
-102.5,21.88,AGUASCALIENTESo,AGS,Observatorio de Aguascalientes Ags. SGT*,9.9
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,8.5
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,9.1
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,2.0
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,10.0
-116.83,32.47,EFLBN,BC,El Florido B.C.,10.3
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,9.7
-116.3,32.52,HNGBN,BC,El Hongo B.C.,2.9
-114.73,32.7,PDMBN,BC,Presa derivadora Morelos B.C.,8.8
-115.27,32.39,MXCBN,BC,Mexicali B.C.,12.8
-115.93,30.52,ENBBN,BC,San QuintÌn B.C.,10.9
-114.73,32.7,ALGODONESob,BC,Observatorio de Algodones B.C. SMN*,10.8
-113.56,28.9,BAABN,BC,BahÌa de los ¡ngeles B.C. SMN*,15.2
-115.94,30.53,SQNBN,BC,San QuintÌn B.C. SMN*,9.4
-114.83,30.99,SANFELIPEMAR,BC,San Felipe B.C. SEMAR*,12.3
-114.83,31.03,SFELIPEob,BC,Observatorio de San Felipe B.C. SMN*,13.8
-116.64,31.7,PTBBN,BC,Punta Banda B.C.,9.4
-116.6,31.89,PLOPEZZAMORA,BC,Presa Emilio LÛpez Zamora B.C. SMN*,10.1
-114.97,32.06,ENCINAS,BC,Encinas Johnson Son. REMAS*,7.0
