Lon,Lat,Clave,Edo,Est,Tmin
-102.29,21.85,76571,AGS,AGUASCALIENTES,11.6
-102.3,21.89,AGSAG,AGS,AGUASCALIENTES,14.0
-102.41,22.14,PECAG,AGS,CALLES,11.5
-102.3,22.36,CSOAG,AGS,COSIO,6.3
-102.44,21.77,NGRAG,AGS,EL NIAGARA,7.9
-102.35,22.12,JCQAG,AGS,JOCOQUE,10.8
-102,21.89,CNSAG,AGS,LOS CONOS,8.0
-102.29,21.85,OBSAG,AGS,OBSERVATORIO AGS.,11.6
-102.29,22.16,PBLAG,AGS,PABELLON,10.7
-102.44,22.24,PTRAG,AGS,POTRERILLOS,10.9
-102.13,22.2,PTOAG,AGS,PUERTO LA CONCEPCION,11.7
-102.71,21.85,CALVILLO,AGS,CALVILLO AGS.,10.0
-102.46,22.18,ANVAG,AGS,CINCUENTA ANIVERSARIO,11.1
-102.67,21.99,CDRAG,AGS,LA CODORNIZ,11.8
-102.72,21.84,CALVILLOCFE,AGS,CALVILLO CFE,19.2
-102.8,21.79,MNLAG,AGS,MEDIA LUNA,7.6
-102.32,21.92,UNIVERSIDAD,AGS,Universidad Ags. INIFAP*,11.6
-102.36,21.97,UAALAPOSTA,AGS,UNIV. AUTONOMA DE AGUASCALIENTES LA POSTA,11.3
-102.43,21.92,ABRAG,AGS,Abelardo L. Rodríguez. Ags.,8.6
-102.12,21.8,TNJAG,AGS,LA TINAJA II,9.0
-102.18,21.82,CLVAG,AGS,CALVILLITO,3.3
-102.1,21.88,SNVAG,AGS,SANDOVALES,3.2
-101.96,21.91,PALAG,AGS,PALO ALTO,9.1
-102.19,22,CHOAG,AGS,CAÑADA HONDA,6.2
-102,22.02,NVLAG,AGS,EL NOVILLO,5.8
-102.07,22.1,VJZAG,AGS,VILLA JUÁREZ,5.7
-116.9,32.44,ALRBN,BC,ABELARDO L. RODRIGUEZ,11.9
-115.19,32.41,76040,BC,EJIDO NVO. LEÓN,13.4
-116.7,32.48,CRRBN,BC,EL CARRIZO,10.2
-116.16,31.1,ELZBN,BC,EMILIO LOPEZ ZAMORA,10.9
-114.72,29.73,CATAVINA,BC,CATAVIÑA BC,12.4
-115.27,32.39,MXCBN,BC,MEXICALI,16.8
-115.19,32.41,ENLBN,BC,EJIDO NUEVO LEON                    *,13.5
-114.73,32.7,ALGODONESob,BC,Observatorio Algodones B.C. SMN*,16.7
-114.85,31.03,SFLBN,BC,SAN FELIPE,18.4
-115.93,30.52,ENBBN,BC,San Quintin (Ej. Nvo. B.C.) B.C.,11.5
-116.81,32.47,EFLBN,BC,EL FLORIDO,11.5
-114.72,32.7,PDMBN,BC,PRESA DERIVADORA MORELOS,14.6
-116.2,32.27,AGHBN,BC,AGUA HECHICERA,3.9
-116.81,32.1,LAMBN,BC,LA MISION,9.3
-111.65,25.01,76402,BCS,CD. CONSTITUCIÓN,12.4
-110.32,24.12,76405,BCS,LA PAZ,16.9
-110.36,24.15,LPZBS,BCS,LA PAZ,17.0
-111.35,26.02,76305,BCS,LORETO,17.7
-111.34,26.01,LRTBS,BCS,LORETO,17.7
-110.05,23.8,SANBS,BCS,SAN ANTONIO,15.4
-112.25,27.28,76253,BCS,STA. ROSALIA,19.3
-111.35,26.01,76304,BCS,LORETO (AUTOMATICA),17.2
-109.91,22.88,CSLBS,BCS,CABO SAN LUCAS,17.9
-109.66,23.05,SJCBS,BCS,SAN JOSE DEL CABO,16.0
-110.21,23.43,TSNBS,BCS,TODOS SANTOS,12.9
-109.71,23.45,SNTBS,BCS,SANTIAGO,11.0
-109.55,23.58,RBRBS,BCS,LA RIBERA,13.0
