Lon,Lat,Clave,Edo,Est,Tmin
-99.75,16.76,76805,GRO,ACAPULCO,24.9
-102.29,21.85,76571,AGS,AGUASCALIENTES,15.2
-111.83,30.71,76113,SON,ALTAR,23.7
-93.9,16.24,76840,CHIS,ARRIAGA,23.6
-90.5,19.83,76695,CAMP,CAMPECHE,23.2
-111.65,25.01,76402,BCS,CD. CONSTITUCIÓN,22.5
-109.92,27.48,76258,SON,CD. OBREGON,25.3
-99.17,23.75,76491,TAMPS,CD. VICTORIA,22.6
-99.2,19.4,76680,DF,CENTRAL TACUBAYA,13.5
-88.3,18.48,76750,QROO,CHETUMAL,23.6
-106.13,28.67,76225,CHIH,CHIHUAHUA,16.9
-99.5,17.55,76762,GRO,CHILPANCINGO,18.0
-103.46,19.73,76656,JAL,CIUDAD GUZMÁN,16.3
-94.51,18.19,76741,VER,COATZACOALCOS,23.2
-103.72,19.24,76658,COL,COLIMA,21.6
-92.13,16.23,76848,CHIS,COMITAN,15.6
-99.23,18.89,76726,MOR,CUERNAVACA,15.0
-107.44,24.63,76412,SIN,CULIACÁN,24.4
-104.6,24.09,76423,DGO,DURANGO,13.1
-115.19,32.41,76040,BC,EJIDO NVO. LEÓN,23.1
-110.8,27.95,76256,SON,EMPALME,26.4
-88.05,19.57,76698,QROO,FPE. CARRILLO PUERTO,22.9
-103.39,20.71,76612,JAL,GUADALAJARA,16.4
-101.29,21.01,76577,GTO,GUANAJUATO,14.2
-110.93,29.08,76160,SON,HERMOSILLO,25.0
-105.67,26.92,76323,CHIH,HGO. DEL PARRAL,15.1
-97.77,17.8,76773,OAX,HUAJUAPAN DE LEON,14.5
-96.9,19.51,76687,VER,JALAPA,15.4
-110.32,24.12,76405,BCS,LA PAZ,25.8
-111.35,26.02,76305,BCS,LORETO,27.9
-104.33,19.07,76654,COL,MANZANILLO,25.8
-98.81,21.28,76585,SLP,MATLAPA,23.2
-106.41,23.22,76458,SIN,MAZATLAN,25.6
-89.65,20.95,76644,YUC,MERIDA,24.1
-101.42,26.91,76342,COAH,MONCLOVA,21.4
-100.3,25.73,76393,NL,MONTERREY,22.8
-101.18,19.7,76665,MICH,MORELIA,13.5
-107.93,30.42,76122,CHIH,NUEVO CASAS GRANDES,13.6
