Lon,Lat,Clave,Edo,Est,Tmin
-99.75,16.76,76805,GRO,ACAPULCO,22.15
-102.29,21.85,76571,AGS,AGUASCALIENTES,5.178571429
-111.83,30.71,76113,SON,ALTAR,6.795
-93.9,16.24,76840,CHIS,ARRIAGA,21.06774194
-90.5,19.83,76695,CAMP,CAMPECHE,19.45666667
-111.65,25.01,76402,BCS,CD. CONSTITUCIÓN,9.516666667
-109.92,27.48,76258,SON,CD. OBREGON,9.804545455
-99.17,23.75,76491,TAMPS,CD. VICTORIA,9.992
-99.2,19.4,76680,DF,CENTRAL TACUBAYA,8.01
-88.3,18.48,76750,QROO,CHETUMAL,20.24516129
-106.13,28.67,76225,CHIH,CHIHUAHUA,3.49
-99.5,17.55,76762,GRO,CHILPANCINGO,13.72666667
-103.46,19.73,76656,JAL,CIUDAD GUZMÁN,8.607407407
-94.51,18.19,76741,VER,COATZACOALCOS,19.53793103
-103.72,19.24,76658,COL,COLIMA,17.1962963
-92.13,16.23,76848,CHIS,COMITAN,11.74516129
-99.23,18.89,76726,MOR,CUERNAVACA,11.73333333
-107.44,24.63,76412,SIN,CULIACÁN,12.68666667
-104.6,24.09,76423,DGO,DURANGO,2.96
-110.8,27.95,76256,SON,EMPALME,11.27741935
-88.05,19.57,76698,QROO,FPE. CARRILLO PUERTO,18.18275862
-103.39,20.71,76612,JAL,GUADALAJARA,7.877419355
-101.29,21.01,76577,GTO,GUANAJUATO,7.383333333
-110.93,29.08,76160,SON,HERMOSILLO,9.82
-105.67,26.92,76323,CHIH,HGO. DEL PARRAL,1.843333333
-97.77,17.8,76773,OAX,HUAJUAPAN DE LEON,7.335483871
-96.9,19.51,76687,VER,JALAPA,10.79655172
-110.32,24.12,76405,BCS,LA PAZ,15.32142857
-111.35,26.02,76305,BCS,LORETO,14.32758621
-104.33,19.07,76654,COL,MANZANILLO,22.51612903
-98.81,21.28,76585,SLP,MATLAPA,13.72173913
-106.41,23.22,76458,SIN,MAZATLAN,16.48064516
-89.65,20.95,76644,YUC,MERIDA,19.2
-101.42,26.91,76342,COAH,MONCLOVA,8.217857143
-100.3,25.73,76393,NL,MONTERREY,11.34666667
-101.18,19.7,76665,MICH,MORELIA,6.941935484
-107.93,30.42,76122,CHIH,NUEVO CASAS GRANDES,1.943333333
-96.7,17.07,76775,OAX,OAXACA,9.44
-97.1,18.85,76737,VER,ORIZABA,12.46071429
-98.75,20.13,76632,HGO,PACHUCA,5.496551724
-100.52,28.7,76243,COAH,PIEDRAS NEGRAS,7.128
-89.65,21.28,76593,YUC,PROGRESO,20.14827586
-98.17,19.05,76685,PUE,PUEBLA,6.716129032
-96.48,15.65,76855,OAX,PUERTO ANGEL,21.9037037
-100.4,20.58,76625,QRO,QUERETARO,8.593548387
-100,21.92,76581,SLP,RIO VERDE,9.12
-95.18,16.17,76833,OAX,SALINA CRUZ,23.01153846
-101.02,25.38,76390,COAH,SALTILLO,5.941935484
-92.63,16.73,76845,CHIS,SAN CBAL. DE LAS CASAS,7.848387097
-101.02,22.21,76539,SLP,SAN LUIS POTOSÍ,5.076666667
-103.65,23.47,76471,ZAC,SOMBRERETE,4.064516129
-98.2,23.77,76499,TAMPS,SOTO LA MARINA,12.00333333
-112.25,27.28,76253,BCS,STA. ROSALIA,14.6875
-97.85,22.22,76548,TAMPS,TAMPICO,15.74666667
-92.25,14.92,76903,CHIS,TAPACHULA,22.34193548
-107.82,28.95,76220,CHIH,TEMOSACHIC,-1.9125
-104.89,21.49,76556,NAY,TEPIC,13.24
-98.24,19.31,76683,TLAX,TLAXCALA,5.467741935
-99.71,19.29,76675,MEX,TOLUCA,0.522580645
-103.45,25.53,76382,COAH,TORREON,8.211111111
-98.36,20.08,76634,HGO,TULANCINGO,6.983870968
-93.13,16.75,76843,CHIS,TUXTLA GUTIÉRREZ,17.7483871
-88.2,20.69,76647,YUC,VALLADOLID,18.89032258
-96.14,19.16,76692,VER,VERACRUZ,18.9962963
-92.93,17.98,76743,TAB,VILLAHERMOSA,22.20526316
-102.57,22.78,76525,ZAC,ZACATECAS,6.42
-102.32,19.98,76662,MICH,ZAMORA,7
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,5.857142857
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,5.310344828
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,1.64516129
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,11.16
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,9.120689655
-107.06,24.75,VINSI,SIN,Vinoramas Sin.,10.11290323
-107.76,25.12,RAVSI,SIN,Estación Rancho Viejo Sin.,11.12903226
-95.03,18.52,SONVC,VER,Sontecomapan Ver.,15.72222222
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,1.629032258
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,1.548387097
-103.87,19.17,LAECM,COL,La Esperanza Col.,15.01724138
-99.1,18.79,TICMR,MOR,Ticumán Mor.,11.25862069
-96.97,19.45,TAPVC,VER,Tapachapan Ver.,10.7037037
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,18.33333333
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,10.56451613
-100.5,21.22,POZGJ,GTO,Pozos Gto.,3.887096774
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,12.20689655
-97.82,19.62,IXTPB,PUE,Ixtacamaxtitlán Pue.,4.333333333
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,3.8
-99.24,19.53,CLYMX,MEX,Calacoaya Méx.,5.435483871
-111.35,26.01,76304,BCS,LORETO (AUTOMATICA),13.98333333
-96.39,19.26,LOFVC,VER,Loma Fina Ver.,17.56666667
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,6.766666667
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,4.967741935
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,3.833333333
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,13.22580645
-98.78,18.94,HUXMR,MOR,Huecahuaxco Mor.,8.913793103
-96.53,17.43,ATEOX,OAX,Atepec Oax.,8.178571429
-110.29,30.98,CNNSO,SON,Cananea Son.,3.733333333
-99.27,24.02,STETP,TAMPS,Santa Engracia Tamps.,9.986363636
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,7.16
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,2.806451613
-99.2,19.31,CCH S,DF,CCH Sur,6.993548387
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,9.419354839
-96.95,19.23,TOTVC,VER,Totutla Ver.,10.7037037
-97.01,18.33,ZOQPB,PUE,Zoquitlán Pue.,8.724137931
-114.78,32.48,SLCSO,SON,San Luis Río Colorado Son.,8.181818182
-98.7,18.88,HUEMR,MOR,Hueyapan Mor.,6.36
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,5.069230769
-110.24,28.71,SJPSO,SON,San José de Pimas Son.,5.318636364
-100.51,28.71,76242,COAH,PIEDRAS NEGRAS (AUTOMATICA),6.907407407
-99.55,24.57,VSMTP,TAMPS,Victoria-San Marcos Tamps.,10.98846154
-98.23,19.32,76684,TLAX,Tlaxcala (Automatica),5.577419355
-99.93,17.6,YXTGR,GRO,Yextla Gro.,10.51851852
-96.91,18.21,LCAOX,OAX,La Carbonera Oax.,8.625
-96.97,19.55,OTIVC,VER,Otilpan Ver.,9.653846154
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,6.269230769
-96.45,17.12,SMAOX,OAX,San Antonio Cuajimoloyas Oax.,2.851851852
-111.35,26.01,BLORETO,BCS,Bahía de Loreto B.C.S. SMN*,13.96129032
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,12.36363636
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,4.379310345
-113.55,31.3,76061,SON,PTO. PEÑASCO,10.07619048
-98.82,21.32,76586,SLP,MATLAPA (AUTOMATICA),12.812
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,18.38666667
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,15.53225806
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,20.07142857
-89.72,19.46,DZILBACHEN,QROO,Dzilbachén Camp. SMN*,18.33870968
-106.03,28.67,76226,CHIH,CHIHUAHUA (AUTOMATICA),2.841935484
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,16.96774194
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,11.55
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,15.05666667
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,5.68
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,-0.790322581
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,19.025
-98.13,20.14,LAGUNASGT,HGO,La Laguna Hgo. SGT*,7.071666667
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,5.164516129
-104.78,20.48,CRNJL,JAL,Corrinchis Jal.,5
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,12.32608696
-100.01,25.27,AL2NL,NL,Allende Dos N. L.,7.36
-95.48,16.59,RHOOX,OAX,Río Hondo Oax.,16.5483871
-96.85,18.4,TLPPB,PUE,Tlacotepec de Díaz Pue.,15.14814815
-98,20.22,NECAXASGT,PUE,Necaxa Pue. SGT*,10.17478261
-87.49,21.1,KANTUNILKIN,QROO,Kantunilkín Q. Roo. SMN*,19.22258065
-86.89,21.14,CANCUN_ESIME,QROO,Cancún Centro Q. Roo. SMN*,23.10454545
-99.15,21.82,TANCHACHIN,SLP,Tanchachín S.L.P. SGT*,12.96666667
-110.21,27.59,TORIM,SON,Tórim Son. SGT*,6.822580645
-109.97,27.61,TAJIMAROA,SON,Tajimaroa Son. SGT*,7.464516129
-110.3,27.64,VICAM,SON,Vícam Son. SGT*,8.382758621
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,9.321428571
-98.63,22.49,NVAAPOLONIA,TAMPS,Nueva Apolonia Tamps. SGT*,13.57241379
-99.15,22.99,AHUALULCOTP,TAMPS,Ahualulco Tamps. SGT*,12.53928571
-99.15,23.05,GOMEZFARIAS,TAMPS,Gomez Farias Tamps. SGT*,14.24117647
-98.37,24.05,ABASOLO,TAMPS,Abasolo Tamps. SGT*,11.1
-99.22,24.1,BARRETALI,TAMPS,Barretal Uno Tamps. SGT*,10.32592593
-99.43,24.25,TOMASENO,TAMPS,El Tomaseño Tamps. SGT*,9.385185185
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,22.37241379
-99.61,18.55,TAXGR,GRO,Taxco Gro.,14
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,3.209677419
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,2.419354839
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,3.648387097
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,5.019354839
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,5.887096774
-102,21.9,CNSAG,AGS,Los Conos Ags.,2.306451613
-102.68,22,CDRAG,AGS,La Codorniz Ags.,6.016129032
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,4.483870968
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,4.822580645
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,3.951612903
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,4.584615385
-102.14,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,5.827586207
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,4.306451613
-102.3,22.36,CSOAG,AGS,Cosío Ags.,-0.548387097
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,8.738709677
-114.85,31.03,SFLBN,BC,San Felipe B.C.,9.84
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,8.370967742
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,0.848275862
-115.15,32.41,ENLBN,BC,Ejido Nuevo León B.C.,6.396
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,9.344827586
-116.83,32.47,EFLBN,BC,El Florido B.C.,9.322580645
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,8.933333333
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,5.892857143
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,16.22580645
-109.71,23.07,SJCBS,BCS,San José del Cabo B.C.S.,14.76774194
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,13.09677419
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,9.241935484
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,12.5483871
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,16.17741935
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,7.967741935
