Lon,Lat,Clave,Edo,Est,Tmin
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,16.0
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,15.5
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,15.4
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,16.1
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,14.1
-102.68,22,CDRAG,AGS,La Codorniz Ags.,15.0
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,14.1
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,14.0
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,13.7
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,13.1
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,14.0
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,7.4
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,9.9
-102.37,21.78,NGRAG,AGS,El Ni·gara Ags.,14.5
-102.13,21.81,TNJAG,AGS,La Tinaja 2 Ags.,13.7
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,11.7
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,6.8
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,13.9
-102.36,21.97,UAALAPOSTA,AGS,Univ. AutÛnoma de Aguascalientes La Posta Ags. SGT*,14.6
-102.2,22.01,CHOAG,AGS,CaÒada Honda Ags.,13.1
-102,22.02,NVLAG,AGS,El Novillo Ags.,10.5
-102.07,22.1,VJZAG,AGS,Villa Ju·rez Ags.,12.1
-102.59,22.18,ALMAG,AGS,Alamitos Ags.,9.4
-102.61,22.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,8.9
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,14.5
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,21.5
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,19.0
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,15.8
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,18.4
-116.83,32.47,EFLBN,BC,El Florido B.C.,18.1
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,17.1
-114.73,32.7,PDMBN,BC,Presa derivadora Morelos B.C.,27.0
-115.27,32.39,MXCBN,BC,Mexicali B.C.,30.2
-115.93,30.52,ENBBN,BC,San QuintÌn B.C.,18.9
-114.73,32.7,ALGODONESob,BC,Observatorio de Algodones B.C. SMN*,27.9
-113.56,28.9,BAABN,BC,BahÌa de los ¡ngeles B.C. SMN*,27.8
-115.94,30.53,SQNBN,BC,San QuintÌn B.C. SMN*,17.9
-114.83,31.03,SFELIPEob,BC,Observatorio de San Felipe B.C. SMN*,28.0
-116.64,31.7,PTBBN,BC,Punta Banda B.C.,16.8
-116.6,31.89,PLOPEZZAMORA,BC,Presa Emilio LÛpez Zamora B.C. SMN*,19.2
-115.92,32.04,CONST1857,BC,ConstituciÛn de 1857 B.C. SMN*,12.3
-114.97,32.06,ENCINAS,BC,Encinas Johnson Son. REMAS*,25.8
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. RodrÌguez. 2 B.C. SMN*,18.6
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,19.4
-114.85,31.03,SFLBN,BC,Observatorio de San Felipe B.C.,29.3
-116.21,32.27,RUMOROSA,BC,La Rumorosa B.C. SMN*,15.6
-115.15,32.41,ENLBN,BC,Observatorio de Ejido Nuevo LeÛn B.C.,27.1
-116.68,32.54,PRTBN,BC,La Puerta B.C.,16.8
-115.46,32.67,MEXBN,BC,Mexicali B.C. SMN*,29.2
-115.5,31.1,ISANPEDR1,BC,San Pedro M·rtir B.C. UNAM*,13.1
-116.6,31.89,PLZBN,BC,Presa LÛpez Zamora B.C. SMN*,19.3
-116.97,32.54,MMTJ,BC,Aeropuerto Internacional de Tijuana B.C.*,18.0
-115.25,32.63,MMML,BC,Aeropuerto Internacional de Mexicali B.C.*,28.0
-115.19,32.41,ENVOLEONob,BC,Observatorio de Ejido Nuevo LeÛn B.C. SMN*,27.2
-111.35,26.01,BLORETO,BCS,BahÌa de Loreto B.C.S. SMN*,27.7
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,23.1
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,22.9
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,20.3
-109.71,23.12,SJCBS,BCS,San JosÈ del Cabo B.C.S.,21.3
-110.21,23.48,TSNBS,BCS,Todos Santos B.C.S.,21.1
-109.71,23.49,SNTBS,BCS,Santiago B.C.S.,24.1
-109.59,23.59,RBRBS,BCS,La Ribera B.C.S.,25.1
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,26.0
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,19.5
-110.06,23.8,SANBS,BCS,San Antonio B.C.S.,24.5
-109.93,23.97,PLNBS,BCS,Los Planes B.C.S.,24.9
-110,24.08,SARBS,BCS,El Sargento B.C.S.,24.6
-113.46,27.64,DORBS,BCS,DÌaz Ordaz B.C.S.,14.6
-114.05,27.96,GNGBS,BCS,Guerrero Negro B.C.S.,16.9
-111.98,26.9,MLGBS,BCS,MulegÈ B.C.S.,27.1
-110,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,14.4
-111.83,24.48,PCORTESMAR,BCS,Puerto CortÈs B.C.S. SEMAR*,21.1
-112.48,26.26,SANJUANICO,BCS,San Juanico B.C.S. SMN*,21.2
-110.37,24.15,LPZBS,BCS,Observatorio de La Paz B.C.S.,23.6
-111.66,25.01,CCNBS,BCS,Observatorio de Ciudad ConstituciÛn B.C.S.,19.1
-111.65,25.01,CDCONSTITUCIONo,BCS,Ciudad ConstituciÛn Ob B.C.S. SGT*,20.3
-111.35,26.01,LRTBS,BCS,Observatorio de Loreto B.C.S.,27.9
-112.27,27.34,SRLBS,BCS,Observatorio de Santa RosalÌa B.C.S.,25.8
-113.46,27.64,DIAZORDAZBN,BCS,Gustavo DÌçaz Ordaz B.C.S. SMN*,18.4
-109.72,23.14,MMSD,BCS,Aeropuerto Internacional de Los Cabos B.C.S.*,25.7
-110.37,24.08,MMLP,BCS,Aeropuerto Internacional de La Paz B.C.S.*,22.7
-111.35,25.99,MMLT,BCS,Aeropuerto Internacional de Loreto B.C.S.*,28.0
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,23.5
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,22.2
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,22.1
-90.74,18.6,ESCCA,CAMP,Esc·rcega Camp.,24.0
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,24.9
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,22.8
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,23.3
-90.72,19.36,CHMCA,CAMP,ChampotÛn Camp.,23.7
-90.22,19.61,NYXCA,CAMP,Noh-YaxchÈ Camp.,19.7
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,22.1
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,22.6
-90.5,19.83,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,23.1
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,23.3
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,23.5
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,23.9
-90.11,20.18,HECCA,CAMP,Hecelchak·n Camp.,22.9
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,26.4
-91.77,18.66,CDCCA,CAMP,Ciudad del Carmen Camp. SMN*,24.4
-91.8,18.65,MMCE,CAMP,Aeropuerto Internacional de Ciudad del Carmen Camp.*,25.7
-90.5,19.81,MMCP,CAMP,Aeropuerto Internacional de Campeche Camp.*,23.3
-99.2,19.3,DATDF,CDMX,DesviaciÛn Alta Cd. de MÈx.,8.4
-99.17,19.45,CBIDF,CDMX,Escuela Nacional de Ciencias BiolÛgicas IPN Cd. de MÈx. SMN*,13.5
-99.07,19.47,SJADF,CDMX,San Juan de AragÛn Cd. de MÈx.,13.1
-99.14,19.52,CEADF,CDMX,Campamento Amealco Cd. de MÈx.,11.8
-99.2,19.27,ECOGUARDAS,CDMX,Ecoguardas Ajusco Cd. de MÈx. SMN*,10.1
