Lon,Lat,Clave,Edo,Est,Tmin
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,16.03448276
-102.37,21.78,NGRAG,AGS,El Ni·gara Ags.,16.01724138
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,17.46428571
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,16.58214286
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,16.58928571
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,15.55172414
-102.68,22,CDRAG,AGS,La Codorniz Ags.,16.57692308
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,15.46551724
-102.42,22.14,PECAG,AGS,Plutarco ElÌas Calles Ags.,14.9137931
-102.28,22.15,PBLAG,AGS,PabellÛn Ags.,14.25
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,14.91034483
-102.14,22.2,PTOAG,AGS,Puerto de la ConcepciÛn Ags.,13.29310345
-102.44,22.24,PTRAG,AGS,Derivadora PabellÛn Ags.,14.86206897
-102.61,22.27,SIERRAFRIA,AGS,Sierra FrÌa Ags. SMN*,9.848
-102.3,22.36,CSOAG,AGS,CosÌo Ags.,7.428571429
-102.5,21.88,AGUASCALIENTESo,AGS,Observatorio de Aguascalientes Ags. SMN*,15.9625
-114.72,29.73,CATAVINA,BC,CataviÒa B.C. SMN*,21.96666667
-116.6,31.89,ELZBN,BC,Emilio LÛpez Zamora B.C.,18.47916667
-116.91,32.44,ALRBN,BC,Abelardo L. RodrÌguez B.C.,18.10714286
-116.83,32.47,EFLBN,BC,El Florido B.C.,16.96551724
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,17.7826087
-114.73,32.7,PDMBN,BC,Presa derivadora Morelos B.C.,28.15384615
-115.27,32.39,MXCBN,BC,Mexicali B.C.,31.05384615
-115.94,30.53,SQNBN,BC,San QuintÌn B.C. SMN*,17.71333333
-116.6,31.89,PLOPEZZAMORA,BC,Presa Emilio LÛpez Zamora B.C. SMN*,18.82068966
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. RodrÌguez. 2 B.C. SMN*,18.3516129
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,20.35
-114.85,31.03,SFLBN,BC,Observatorio de San Felipe B.C.,28.25384615
-115.15,32.41,ENLBN,BC,Observatorio de Ejido Nuevo LeÛn B.C.,27.23333333
-115.46,32.67,MEXBN,BC,Mexicali B.C. SMN*,29.68275862
-115.5,31.1,ISANPEDR1,BC,San Pedro M·rtir B.C. UNAM*,15.46666667
-116.97,32.54,MMTJ,BC,Aeropuerto Internacional de Tijuana B.C.*,17.67741935
-115.25,32.63,MMML,BC,Aeropuerto Internacional de Mexicali B.C.*,27.8
-115.92,32.04,CONST1857,BC,ConstituciÛn de 1857 B.C. SMN*,13.49333333
-116.17,31.1,ENSBN,BC,Observatorio de Ensenada B.C.,18.46551724
-114.83,30.99,SANFELIPEMAR,BC,San Felipe B.C. SEMAR*,28.04482759
-117.25,32.42,ISLACORONADOMAR,BC,Isla Coronado B.C. SEMAR*,17.5
-115.19,32.41,ENVOLEONob,BC,Observatorio de Ejido Nuevo LeÛn B.C. SMN*,27.55238095
-115.95,30.6,SANISIDROS,BC,San Isidro B.C. SIMARBC*,17.10714286
-116.16,31,COLONET,BC,Colonet B.C. SIMARBC*,17.92857143
-116.38,31.27,ERENDIRA,BC,Erendira B.C. SIMARBC*,14.80714286
-116.41,31.56,SANTOTOMASS,BC,Santo Tom·s B.C. SIMARBC*,15.99285714
-116.61,31.7,MANEADERO,BC,Maneadero B.C. SIMARBC*,17.93928571
-116.62,32.07,ELPORVENIRS,BC,El Porvenir B.C. SIMARBC*,12.03571429
-116.52,32.12,GUADALUPES,BC,Guadalupe B.C. SIMARBC*,12.228
-115.06,32.18,ZACATECASS,BC,Zacatecas B.C. SIMARBC*,25.30714286
-116.65,32.38,LASPALMASS,BC,Las Palmas B.C. SIMARBC*,16.55714286
-115.2,32.41,NUEVOLEON,BC,Nuevo LeÛn B.C. SIMARBC*,26.01428571
-114.83,32.49,SANLUISS,BC,San Luis B.C. SIMARBC*,26.95
-115.04,32.67,ANDRADE,BC,Andrade B.C. SIMARBC*,26.21071429
-116.21,32.27,RUMOROSA,BC,La Rumorosa B.C. SMN*,14.82903226
-115.37,32.54,MEXICALIS,BC,Mexicali B.C. SIMARBC*,27.08571429
-115.38,32.63,MEXICALIOB,BC,Mexicali Observatorio B.C. SMN*,29.65483871
-111.35,26.01,BLORETO,BCS,BahÌa de Loreto B.C.S. SMN*,27.77
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,23.80333333
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,21.52666667
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,19.57894737
-109.71,23.12,SJCBS,BCS,San JosÈ del Cabo B.C.S.,21.89655172
-110.21,23.48,TSNBS,BCS,Todos Santos B.C.S.,21.7
-109.71,23.49,SNTBS,BCS,Santiago B.C.S.,24.72413793
-109.59,23.59,RBRBS,BCS,La Ribera B.C.S.,25.67241379
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,25.33333333
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,17.48387097
-110.06,23.8,SANBS,BCS,San Antonio B.C.S.,26.61666667
-109.93,23.97,PLNBS,BCS,Los Planes B.C.S.,26.67741935
-110,24.08,SARBS,BCS,El Sargento B.C.S.,25.16129032
-113.46,27.64,DORBS,BCS,DÌaz Ordaz B.C.S.,14.70967742
-114.05,27.96,GNGBS,BCS,Guerrero Negro B.C.S.,17.9
-111.98,26.9,MLGBS,BCS,MulegÈ B.C.S.,27
-110,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,15.69677419
-110.37,24.15,LPZBS,BCS,Observatorio de La Paz B.C.S.,23.54193548
-111.66,25.01,CCNBS,BCS,Observatorio de Ciudad ConstituciÛn B.C.S.,20.35806452
-111.35,26.01,LRTBS,BCS,Observatorio de Loreto B.C.S.,27.82903226
-112.27,27.34,SRLBS,BCS,Observatorio de Santa RosalÌa B.C.S.,25.77777778
-113.46,27.64,DIAZORDAZBN,BCS,Gustavo DÌçaz Ordaz B.C.S. SMN*,18.56774194
-109.72,23.14,MMSD,BCS,Aeropuerto Internacional de Los Cabos B.C.S.*,26.25806452
-110.37,24.08,MMLP,BCS,Aeropuerto Internacional de La Paz B.C.S.*,23
-111.35,25.99,MMLT,BCS,Aeropuerto Internacional de Loreto B.C.S.*,28.94444444
-109.42,23.45,CPULMO,BCS,Cabo Pulmo B.C.S. SMN*,26.24090909
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,24.67096774
-111.83,24.48,PCORTESMAR,BCS,Puerto CortÈs B.C.S. SEMAR*,21.27
-109.94,22.95,MMSL,BCS,AerÛdromo Internacional de Cabo San Lucas B.C.S.,27.16
