Lon,Lat,Clave,Edo,Est,Tmin
-89.68,20.65,ABAYC,YUC,"Abal·, Yuc.",27.8
-101.54,20.45,ABSGJ,GTO,"Abasolo, Gto.",25.4
-98.39,24.07,ABSTP,TAMP,"Abasolo, Tamps.",26.0
-92.80,16.55,ACACP,CHIS,"Acala, Chis.",31.0
-99.91,16.85,ACAGR,GRO,"Acapulco, Gro.",30.9
-96.84,19.70,ACAVC,VER,"Acatl·n, Ver.",20.5
-98.83,18.95,ACHMR,MOR,"Achichipico, Mor.",25.2
-97.42,19.45,ACHPB,PUE,"Alchichilca, Pue.",21.0
-103.23,22.33,ACHZC,JAL,"Achimec, Jal.",21.1
-97.93,19.06,ACJPB,PUE,"Acajete, Pue.",24.1
-100.71,20.03,ACNGJ,GTO,"Ac·mbaro, Gto.",25.9
-110.23,29.83,ACNSO,SON,"Aconchi, Son.",20.6
-98.94,20.27,ACTHD,HGO,"Actopan, Hgo.",26.0
-103.59,20.42,ACTJL,JAL,"Acatl·n, Jal.",25.2
-106.65,24.05,ACTSI,SIN,"Acatit·n, Sin.",30.7
-96.59,19.50,ACTVC,VER,"Actopan, Ver.",28.2
-99.75,16.76,ACUGR,GRO,"Acapulco, Gro. SMN*",34.7
-100.84,28.34,ADLCL,COAH,"Allende, Coah.",21.6
-98.06,18.28,ADOPB,PUE,"Acatl·n de Osorio, Pue.",31.4
-99.52,17.58,AERGR,GRO,"Observatorio de Chilpancingo Aeropuerto, Gro.",29.6
-98.14,18.94,AFRPB,PUE,"¡fricam, Pue.",24.4
-100.61,19.58,AGOMC,MICH,"Agostitl·n, Mich.",21.4
-102.31,21.90,AGSAG,AGS,"Aguascalientes, Ags.",23.1
-107.48,28.48,AGZCH,CHIH,"Abraham Gonz·lez, Chih.",16.2
-97.92,18.85,AHAPB,PUE,"Ahuatepec, Pue.",26.3
-99.15,22.99,AHLTP,TAMP,"Ahualulco, Tamps.",26.3
-98.15,20.03,AHUPB,PUE,"Ahuazontepec, Pue.",18.9
-102.44,21.60,AJJJL,JAL,"Ajoj˙car, Jal.",25.4
-98.56,21.97,AJTSL,SLP,"Las Adjuntas, S.L.P.",27.1
-107.38,25.09,AL2SI,SIN,"El Varejonal hidromÈtrica, Sin.",28.3
-97.68,20.93,ALAVC,VER,"¡lamo Temapache, Ver.",25.2
-102.59,22.18,ALMAG,AGS,"Alamitos, Ags.",17.2
-116.91,32.44,ALRBN,BC,"Abelardo L. RodrÌguez, B.C.",20.4
-111.73,30.72,ALTSO,SON,"Observatorio de Altar, Son.",21.4
-97.23,19.76,ALTVC,VER,"Altotonga, Ver.",17.6
-104.07,25.26,AM2DR,DGO,"AgustÌn Melgar, Dgo. SMN*",26.5
-100.58,20.55,AMCGJ,GTO,"Ameche, Gto.",24.6
-101.06,29.45,AMSCL,COAH,"Internacional La Amistad, Coah.",19.9
-92.78,16.40,ANGCP,CHIS,"Doctor Belisario DomÌnguez, Chis.",31.2
-101.72,20.13,ANGMC,MICH,"Angamacutiro, Mich. SMN*",24.8
-102.46,22.19,ANVAG,AGS,"Cincuenta Aniversario, Ags.",22.6
-109.89,27.82,AOBSO,SON,"¡lvaro ObregÛn, Son.",25.9
-102.37,19.08,APAMC,MICH,"Apatzing·n, Mich. SMN*",33.7
-97.85,20.41,APAPB,PUE,"Apapantilla, Pue.",29.9
-104.49,26.23,APRDR,DGO,"Ing. BenjamÌn Ortega Cantero, Dgo.",22.4
-100.62,20.45,APSGJ,GTO,"Apaseo el Alto, Gto.",23.9
-102.37,19.08,APTMC,MICH,"Apatzing·n, Mich.",32.6
-100.93,25.56,ARACL,COAH,"Ramos Arizpe Aeropuerto, Coah.",21.7
-99.22,19.57,ARBMX,MEX,"Las Arboledas, MÈx.",23.7
-108.70,25.70,ARCSI,SIN,"Adolfo RuÌz CortÌnes, Sin.",28.5
-109.11,27.23,ARCSO,SON,"Adolfo RuÌz CortÌnes, Son.",25.4
-95.44,18.58,ARCVC,VER,"¡ngel Rosario Cabada, Ver.",27.7
-109.09,30.07,ARISO,SON,"Aribabi, Son.",15.2
-93.90,16.24,AROCP,CHIS,"Observatorio de Arriaga, Chis.",35.0
-99.82,24.10,ARRNL,NL,"Aramberri, N.L.",26.0
-110.17,30.34,ARZSO,SON,"Arizpe, Son.",16.6
-99.91,24.32,ASCNL,NL,"La AscensiÛn, N.L.",21.0
-101.63,20.50,ATBGJ,GTO,"Agua Tibia, Gto.",25.6
